 TCGA-4Z-AA7R-01, TCGA-BL-A3JM-01, TCGA-BT-A0S7-01, TCGA-BT-A2LA-01, TCGA-C4-A0EZ-01, TCGA-DK-AA6W-01, TCGA-FJ-A871-01, TCGA-G2-A2EL-01, TCGA-GD-A3OS-01, TCGA-GV-A3JZ-01, TCGA-K4-A3WV-01, TCGA-XF-A9ST-01, TCGA-XF-A9T2-01, TCGA-XF-AAMG-01, TCGA-XF-AAMH-01, TCGA-XF-AAN7-01, TCGA-YC-A9TC-01, TCGA-ZF-AA4R-01
HOXD11_TF,0.003419915399360363,0.008612812865921717,0.007032884371733636,0.008058175238301915,0.00454767464850346,0.008287675803029726,0.007791133516028836,0.008555290540637481,0.006405421892615306,0.005315232162361586,0.005059934794700869,0.0053352046260302785,0.008272119724667923,0.0032908377986180085,0.0036227807314355527,0.008273481746381437,0.005313475399611559,0.005079371548833261
TUBA4A,0.002164707382584479,0.010601303591807998,0.008577642040651742,0.009015809141400955,0.02323096846367147,0.008358888039765878,0.017275340645225786,0.017245292176227264,0.003628987367296869,0.00520181939469478,0.013111693791944207,0.011951259956326322,0.008001342376628702,0.0052348490355583425,0.003362683534736366,0.009418176099936273,0.0029416598057546966,0.004438546229103947
CREB5_TF,0.0046933105513997896,0.008086562023877242,0.00815300547457197,0.00880724266117619,0.007872870166631494,0.008147515658483602,0.00810900926650545,0.005071478382500615,0.0031372854592082687,0.007525650378226089,0.011618964022668956,0.005190076187802743,0.005812406855943523,0.00776863450595061,0.008259375791731758,0.005739316582029087,0.008052562868613371,0.008010043625406593
ACAP1,0.006956596376017767,0.00827429202163481,0.00814675504029001,0.008165118508109772,0.008143685159749033,0.007953107767946251,0.008392042506990811,0.008147501622815226,0.0067276476116677674,0.008147526164562126,0.008147142974218072,0.006053504685935486,0.008145601249628308,0.00814832322012756,0.008420368524604926,0.00814754155083958,0.008146584393951573,0.007635421724982526
FSCN1,0.00889669604059673,0.008487558276277883,0.00840646618285227,0.010880761353720006,0.006338523519113238,0.010566644036785866,0.002706039592757301,0.008143769996362463,0.011326065556344805,0.005217652531464561,0.008875934420159274,0.009790649130204212,0.008117963999187175,0.005820787325792993,0.008195334708991444,0.007669839495708348,0.005305142071348866,0.008147356045601222
ZNF678,0.007465914879640963,0.008144091438895126,0.00784539587737216,0.008147680569215497,0.008138904575058203,0.008017006458222304,0.005716173972437796,0.008077064047268866,0.008147482959331603,0.008147695633450967,0.008147107038667145,0.007757435669360034,0.00814730341645095,0.008058396995869709,0.0059947744442183926,0.008147542306029366,0.0078084259275172175,0.008148976294180673
DSC2,0.01989580640005117,0.004984955711732623,0.0062671451846654114,0.005177035918662465,8.811560928775302E-4,0.0037185123741260134,0.04887353450581368,0.037054687273201596,0.05658462261249576,0.013840537180697264,0.002191352036735463,0.0020185927596931847,0.010453561383768335,0.009956139128976117,0.017702457334267743,0.006419378045575876,0.005284882655483915,0.0017640609515217043
DSC3,0.0029872017161816835,0.0051105616532530086,0.0027997572851235527,0.011451690833996029,0.005294522915859113,0.007975998110433303,0.013017151582553706,0.007560158281763869,0.0044484100850543705,0.005261923534438793,0.008682152109053353,0.006872561600054806,0.01383641429104101,0.00458167052992163,0.014994478353294424,0.003466653698993519,0.006398472380123921,0.003171226812424427
TROAP,0.008145612178512987,0.008149807802122353,0.007620778821109997,0.008131858410376103,0.006669854461134474,0.007212286143586934,0.007481471487350665,0.008042047745996215,0.007448078656942847,0.00808834026022735,0.008180497943448006,0.008143001626575866,0.00784717370207309,0.008147832192470176,0.006312683305629099,0.008065584456736392,0.007622929961812312,0.008148599670315799
ECSCR,0.008145193446772997,0.008137268413384618,0.007832286358914956,0.008377693424419866,0.008147894435501856,0.008137701655297255,0.008146065075844788,0.0069548961506451824,0.008146788585078571,0.008150172293137824,0.005634073961330593,0.0073660979183455535,0.008132994926267071,0.00801461378906307,0.008200347236925936,0.007551138241563162,0.008037210689189372,0.008141438255719257
DAB2_TF,0.017825770388341513,0.010706637388942123,0.013138823276472101,0.013398214314584132,0.0030556342700799434,0.007556114416913041,0.005375537645587637,0.002657771860663047,0.003104509535295132,0.023938628927353916,0.003965767055361872,0.03219540558711939,0.006098043919478971,0.010582513712718487,0.004919320184088772,0.011034777519573675,0.005362600911464841,0.011990415245737754
DPT,0.00788055429836859,0.008147483228030501,0.008147588618648768,0.008195500197724357,0.008147313911227078,0.008147501695475724,0.00814390092996888,0.0028786321871471913,0.004628490889448698,0.008147122206654022,0.00894620834094717,0.004995166092755166,0.00815115299147294,0.008163580189509896,0.008147503520965006,0.008147502615848365,0.00809373080809891,0.004887703153020061
RAP1GAP,0.009825676680397659,0.00738308006374575,0.008147219064217776,0.008147491888809833,0.008147424395690796,0.00814749808003248,0.005874324456522072,0.008779169969257854,0.01155193789441297,0.008147501697986748,0.006522664686185136,0.008148300563312994,0.008139506435917083,0.004334040451937854,0.008144487974435479,0.00734468901872832,0.008190382525500809,0.00814742891304068
NPAT,0.003281271008488392,0.007516788689123205,0.018362940677441687,0.011278879167905763,0.01713900717110792,0.0018183282063565314,0.0026616748774448465,7.835626705508824E-4,0.01855299000294253,0.02072997483700428,0.007214290990234712,0.01319422903779872,0.02522213107535432,0.007715930861270625,9.35938634836551E-4,0.0030429848138034694,0.0020367081110281224,0.00375142529852295
SBNO1,0.0038656619078122063,0.02551156827710884,0.004448507597148087,0.00977149411478889,0.002587553573515582,0.0021636113302060615,0.0032089811676529164,0.0010890444598081008,0.006428623824437745,0.006905092629301988,0.004953229346998841,0.005091477291285828,0.007804860520085695,0.006446705041298079,1.1894006695146025E-4,0.019758806346572674,0.011576670483819588,0.008157219068881507
SOCS3,0.008148179001166645,0.006559232167584769,0.0057137755378856405,0.008066738275933412,0.003358229575038177,0.008075726211232795,0.00802226406383474,0.0045799319545944475,0.007353277765278774,0.008047379378978464,0.008052633271156615,0.005722906894868591,0.007709338614285879,0.008188419984178946,0.007418331557425298,0.00818947822619475,0.00865034352653936,0.007141531087413332
SBNO2,0.011708901550796881,0.003648970567428011,0.009569973140579153,0.00841498939236637,0.003344026188323674,0.005302339965808116,0.016729227722978246,0.0055434484750353915,0.0031405743062023934,0.009013150692671248,0.0025839543156176864,0.004254117146771465,0.0060193676168371355,0.009535749816385958,0.006250229343564167,0.01097389723129599,0.0035355262758260046,0.006933301782457506
SOCS1,0.0041258373029172905,0.009622619529072214,0.007935660327171917,0.008177961753838989,0.008142995438005049,0.008071310776004894,0.008128327121739262,0.008812373016181329,0.012520701236813373,0.008089333498439365,0.00815152686367008,0.009517302950201234,0.00858646165983339,0.008148825628495364,0.007108608993705545,0.008150727712702699,0.006843863218189934,0.012449262771491196
STK36,0.003234807763000201,0.008155721100902241,0.007968793011804087,0.008220028691412556,0.0041187553621366895,0.008147501697624007,0.011978243509899993,0.012407756373654277,0.008148336654722168,0.008077450686807385,0.008410743138177964,0.008147501697984236,0.008149812847443415,0.00978859277174471,0.0032723328364712393,0.0037522298555792994,0.008147873741620015,0.005923965533146865
ZNF667,0.008739199783130182,0.005677452107211376,0.005466700234970492,0.008222023767663036,0.008283239356819204,0.003534496600876029,0.005786474280196589,0.003566257924889366,0.004268331559798678,0.0038689089815187516,0.006486621812615304,0.004577605704338817,0.007248419625733822,0.00531504086111899,0.008592074378686814,0.01113222784784613,0.003456251573629986,0.0083133355338789
DENND4A_TF,0.00855104828614763,0.0027209910789782058,0.01390874034338313,0.00848040389418262,0.003662801455666073,0.011181718458898995,0.00391822592243576,0.003215036749669982,0.006022294633465829,0.011998771166148583,0.010910951466139051,0.004087650734113478,0.008653132497766329,0.007125831105419177,0.0025220415299003545,0.007340664168077771,0.005189334728751538,0.009612452717650119
NPTX2,0.007557633837332447,0.005383500689659207,0.011393783163508866,0.010665715472276079,0.006592399251448229,0.011873930439694962,0.055074538941429704,0.012489659481043401,0.009968161528073897,0.013012265354680495,0.05087755501174462,0.003681234335161585,0.006776220727128267,0.00981062287180502,0.01155873957432009,0.0042724399302363,0.004862753726261909,0.007935879990691841
ZNF665,0.008956678455171879,0.006789103148723025,0.005737957942141132,0.012677587946749202,0.007238978729236581,0.005564329811304738,0.007282853166450954,0.004621752570885757,0.006392490660084602,0.007319452596653517,0.009062364451949974,0.010365434280359336,0.010710311037847373,0.003288232849179601,0.004227097675890875,0.00817957690710948,0.002214026994611941,0.008669958809934722
ZNF664,0.007599681914307824,0.008152787965641851,0.007387224891881526,0.008149734646666525,0.006696921416638967,0.008147514096121012,0.003093863546837474,0.008136066090003828,0.007018659168482744,0.00814768754441046,0.008147503540026578,0.008147501754186855,0.008166526723340062,0.007391015662997991,0.0033700204356300204,0.008147441825963124,0.008387475424471274,0.008290798618841187
SOCS7,0.009798502797705017,0.005164900414007593,0.0046338653704153625,0.008143191080164284,0.006056620808429563,0.0030144591607521513,0.006487920260126265,0.006311104536572965,0.008090137125473447,0.008158212009425903,0.01034769959849707,0.008924213476591565,0.008346649794326274,0.008272804242262713,0.005580052358170851,0.010428248433534204,0.003439178740774632,0.008201227170038908
MDN1,0.006747441780203858,0.0049308340415782324,0.001207771732988999,0.008974665473532534,0.0021047163287051178,0.0014244865671437022,0.005357461070373704,0.002271382876424764,0.005465896029627676,0.006923239736883385,0.10650834971690051,0.007877500772701551,0.007922194222421077,0.012300380641909782,2.1053910218600037E-4,0.012323507613526527,0.007756242618074523,0.03591778743767502
TIA1,0.007627580079325612,0.008145634404071308,0.008132069519975993,0.008147294991892,0.006582544151509831,0.008147501697936751,0.006375673525329426,0.007546982655761644,0.008145452058427993,0.008147495369676542,0.008147525709248895,0.008147501697984236,0.008147533372099974,0.008163358559013914,0.006509285595164924,0.008153743033655009,0.0081391269482653,0.008158354873589093
KIRREL,0.010771893760883715,0.009090235092179724,0.011635293274666416,0.012173685146102387,0.004076496896933981,0.006956553666651515,0.007129037029847413,0.005793072491312917,0.0028078847043266552,0.011734027844774732,0.007107658005649255,0.005136613157381089,0.006349406813844117,0.0081972309508388,0.0024878772354332353,0.004425843993869943,0.003581999063883213,0.012388481947514053
GFPT2,0.007790605152824404,0.008151891375609186,0.008147560186954656,0.008156937158773952,0.008147456824187015,0.008147570426638587,0.008147345050476526,0.0070715695672867495,0.006782729521124023,0.008160950320748745,0.008011091876636097,0.007875953989234182,0.008147732046178299,0.008168885647080166,0.00814608692643272,0.008145915016022572,0.008142157999935803,0.007083726811153563
FOXN2,0.004520962360937196,0.004816188200945059,0.0074951987526761426,0.007571731038988987,0.003402541917793003,0.010794968757854283,0.0032638792587359163,0.014710376259098169,0.00484503473730018,0.004069735788399743,0.009015312579418368,0.003597984634077157,0.008511097112484508,0.006589751646807673,0.0023884899270765255,0.00905429356482758,0.005930583134699156,0.009919550359301815
ZNF436_TF,0.005730520899878342,0.008110766997458552,0.008147575241600655,0.008148910236081972,0.00814875331050372,0.008147501710987355,0.0030621128088092965,0.008168222540948358,0.005629050042832316,0.008147501698311976,0.008151861781143159,0.008147715264618039,0.008146559331813345,0.004367853177921099,0.003702505697571378,0.00816659470404243,0.005066095524753554,0.008158580531959373
CXCL10,0.00814507853345936,0.008147044184918276,0.008149420318016744,0.008147162219908714,0.008148421404006735,0.007948994719642792,0.007933202437797986,0.008147570409267672,0.00885495809824691,0.008147363523132469,0.008147429799017891,0.005452924893305121,0.008135402431951889,0.008148126395658267,0.008076524080655003,0.008147504245365419,0.00815119154721703,0.007671836555629612
MFHAS1,0.01331350537665749,0.004449445006184441,0.08218432886183838,0.014471267909585465,0.009831399874242776,0.002351489747611487,0.013385398436708992,0.0013137822796085313,0.004681513137036519,0.007817314069100426,0.004922082575889895,0.01074923146990317,0.01995959407938467,0.01126689610878368,7.162916773867645E-5,0.011474896113233404,0.025901623460333097,0.0024974052762517453
KIAA1755,0.007867860506562324,0.00814750388809812,0.008147498996649075,0.008165208871565703,0.008147502499823184,0.008147534620674714,0.008147057197285115,0.007637728126594844,0.007848885295204661,0.00815560460276036,0.008119621868472123,0.005897790231777968,0.00814372341403913,0.008151165058932038,0.008153091801708786,0.008147747450820642,0.008156499092952253,0.007705652847889374
CXCL11,0.007748403021727512,0.007926938494919336,0.008131822716852363,0.008131014076432788,0.008240599737989119,0.008144430630855095,0.00813761057838939,0.008147509466860152,0.009071295579054027,0.008146676427486722,0.008147500685925558,0.00313799342131969,0.008143167738226102,0.008147847012291579,0.008826204461894686,0.008147498951844231,0.008149276916002982,0.004992975404193599
CXCL12,0.008335274679791106,0.008147513161571713,0.008148058645973538,0.008220343008323115,0.00814757443146505,0.008147501829518842,0.008147501924979738,0.008140552148877104,0.007801313310984928,0.008202757725350358,0.007062401225559991,0.0072232507401366235,0.008129167604115918,0.008147367710832625,0.008121123549077229,0.008160098520418746,0.008704843936549755,0.007946833490694905
TUBGCP3,0.008198064442619966,0.009419399171820065,0.008188425119808489,0.008585507370282817,0.006826738203010946,0.007153132900788411,0.0042923860895560315,0.006175147300154486,0.008044919378686727,0.008117611904070409,0.0057797335205653205,0.008540075888436685,0.008289035436448225,0.00815555379898142,0.002186362656133372,0.007936427501351777,0.007708280055065898,0.007840583769226984
ZNF654,0.008125858728808846,0.00814842971288129,0.007556583345567808,0.00815768744484484,0.008142124602551796,0.008354504141226588,0.004112634888808248,0.003209375109489513,0.008149285428425692,0.008137498463309321,0.008699706421009257,0.0056613725606890425,0.008152995090587629,0.008068379498909657,0.0029473135702209,0.008061783729255175,0.005536043579030232,0.008193057735798042
