gene ; activator ; inhibitor
MDN1 ; TAF1L RREB1 GTF2H3 NCOR1 ZNF236 BDP1 POLR1B POLR1A BTAF1 ZBTB26 REST EP300 NR2C2 ADNP ZNF551 MTF1 SHPRH BRPF3 ZBTB39 AFF4 NCOA2 ATF2 CRAMP1L EPC1 GTF2A1 ETV3 ZNF623 ZKSCAN1 APC ASH1L ZNF641 ; 
CASP8AP2 ; ZNF367 RLF KNTC1 TIMELESS DNMT1 ZNF292 WDHD1 BARD1 ZNF236 BDP1 ZNF131 BRIP1 ANKRD32 NR2C2 ADNP ZNF567 RBL1 SHPRH BRPF3 MCM4 ZNF184 WHSC1 CLOCK ATF2 EPC1 GTF2A1 ZNF623 APC ASH1L ; ZNF593
MANEA ; ASCC3 SHPRH AFF4 ATF2 GTF2A1 ; 
USP45 ; ZNF236 BTAF1 ; 
HACE1 ; BARD1 BDP1 RBL1 SHPRH ATF2 ZNF623 APC ASH1L ; 
BVES ; APBB1 ; 
SOBP ; PTRF EBF1 GLI2 TBX5 HIC1 MSC GATA6 FOXF1 AEBP1 ZFPM2 NAP1L3 HAND2 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
SCML4 ; TBX21 IRF4 SLA2 STAT4 CIITA MNDA RUNX3 IRF8 TFEC EOMES ; 
RPF2 ; PPAN NME2 ; NCOA2
REV3L ; ATF2 ZNF641 ; 
FYN ; SNAI1 HEYL PTRF EBF1 BIN1 BACH2 HIC1 TCF7L1 MSC GATA6 FLI1 LZTS1 TCF4 ERG EGR2 HAND2 HDAC9 CSDC2 PRRX1 TWIST1 TRPS1 ; 
LAMA4 ; SNAI1 TGFB1I1 ZNF469 HEYL TAL1 FHL5 PTRF TWIST2 EBF1 LDB2 GLI2 BCL6B CREB5 KLF2 MEF2C APBB2 HIC1 MSC GATA6 LEF1 FLI1 MEOX2 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 ; 
FRK ; ATF7IP ; 
COL10A1 ; ZNF469 GLIS1 MSC AEBP1 PRRX2 ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
FAM26E ; TGFB1I1 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 GLI2 MEF2C HIC1 MSC GATA6 AEBP1 PRRX2 LZTS1 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
SLC35F1 ; NR5A2 HEYL LDB2 HEY2 BCL6B ERG NOTCH4 ; 
MCM9 ; ZNF236 BTAF1 ZBTB26 SHPRH MDM4 ZKSCAN1 ZNF169 ; 
PLN ; TGFB1I1 PTRF TWIST2 EBF1 GLI2 HIC1 MSC GATA6 MEOX2 AEBP1 ZFPM2 NAP1L3 HAND2 GLIS2 RUNX1T1 CSDC2 PRRX1 TWIST1 ; 
CENPW ; RAD51 MYBL2 PTTG1 MCM7 E2F1 TRIP13 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A EZH2 WHSC1 ; 
RSPO3 ; PTRF HIC1 MSC MEOX2 AEBP1 ZFPM2 NAP1L3 HAND2 CSDC2 PRRX1 ; 
THEMIS ; TBX21 SLA2 STAT4 CIITA MNDA RUNX3 IRF8 EOMES FOXP3 ; 
LAMA2 ; ZNF469 GLIS1 PTRF TWIST2 GLI2 CREB5 MEF2C TBX5 MYOCD HIC1 PGR TCF21 NR2F1 MSC LEF1 GLI1 KLF9 FOXF1 AEBP1 TCF4 ERG ZFPM2 NAP1L3 HAND2 TSHZ3 MITF RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
SAMD3 ; SPI1 TBX21 IRF4 SLA2 STAT4 MNDA RUNX3 IRF8 TFEC EOMES ; 
TMEM200A ; ZNF469 MSC AEBP1 ZFPM2 CSDC2 PRRX1 TWIST1 TRPS1 ; 
ENPP1 ; PTRF AEBP1 ZFPM2 CSDC2 PRRX1 TRPS1 ; 
CTGF ; NR4A1 SNAI1 TGFB1I1 ZNF469 HEYL PTRF TSC22D3 TWIST2 EBF1 HIC1 NR4A3 MSC GATA6 KLF9 AEBP1 PRRX2 TCF4 ZFPM2 HAND2 GLIS2 EGR3 CSDC2 PRRX1 TWIST1 ; 
MOXD1 ; PTRF TWIST2 GLI2 HIC1 MSC AEBP1 ZFPM2 DAB2 NAP1L3 EGR2 HAND2 TSHZ3 RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
VNN1 ; VENTX HIC1 MSC MNDA IRF8 TFEC AEBP1 ZFPM2 HAND2 TSHZ3 CSDC2 PRRX1 TRPS1 ; 
VNN2 ; CIITA RUNX3 IRF8 ; 
MAP7 ; KLF3 ; HIC1 AEBP1 PRRX2 CSDC2 PRRX1 TWIST1
KIAA1244 ; NCOA2 CLOCK ETV3 ZNF641 ; 
TXLNB ; MEOX2 ZFPM2 CSDC2 ; 
ADAT2 ; MDM4 ; 
STX11 ; CIITA ; 
STXBP5 ; AFF4 ; 
ZC3H12D ; SPI1 TBX21 IRF4 SLA2 STAT4 FLI1 MNDA RUNX3 IRF8 TFEC EOMES FOXP3 ; 
LATS1 ; GTF2H3 ZBTB37 ZNF430 GTF3C4 REST EP300 ZNF551 SHPRH AFF4 NCOA2 CLOCK ATF2 ELK4 EPC1 GTF2A1 REL ETV3 ZNF81 ZNF623 ATF7IP APC ASH1L ; POLR2I
AKAP12 ; DAB2 ; 
SYNE1 ; MEF2C ZFPM2 TSHZ3 MITF ; 
MYCT1 ; SOX17 HEYL TAL1 FHL5 SOX8 EBF1 LDB2 HEY2 BCL6B KLF2 MEF2C HIC1 NR4A3 TCF21 EBF3 MEOX1 LEF1 FLI1 KLF9 FOXF1 ERG NOTCH4 ; 
FBXO5 ; MCM2 FOXM1 ESPL1 HMGB2 E2F7 ZNF367 DEK EZH2 TIMELESS DNMT1 WDHD1 BRIP1 ANKRD32 MCM4 WHSC1 ; 
TIAM2 ; MAF RUNX1T1 ; 
TAGAP ; SP140 ZBTB32 SPI1 IRF1 TBX21 IRF4 SLA2 STAT4 CIITA FLI1 MNDA RUNX3 IRF8 TFEC TRIM22 EOMES FOXP3 HCLS1 ; 
FNDC1 ; ZNF469 TWIST2 GLI2 MSC AEBP1 PRRX2 ZFPM2 HAND2 GLIS2 RUNX1T1 CSDC2 PRRX1 TWIST1 ; 
SOD2 ; MSC ; 
IGF2R ;  ; TCEB2 PPAN ANKS3
SLC22A3 ; HAND2 MITF CSDC2 ; 
RPS6KA2 ; FOXF1 ; 
CCR6 ; IRF4 STAT4 CIITA RUNX3 IRF8 FOXP3 ; 
MLLT4 ; ZBTB34 ; 
SMOC2 ; TGFB1I1 PTRF TWIST2 EBF1 GLI2 KLF2 MEF2C TBX5 MYOCD HIC1 TCF21 MSC GATA6 GLI1 MEOX2 FOXF1 AEBP1 PRRX2 ZFPM2 HAND2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 ; 
THBS2 ; ZNF469 GLIS1 HIC1 MSC AEBP1 PRRX2 ZFPM2 CSDC2 PRRX1 TWIST1 ; 
WDR27 ; ZNF337 MDM4 ; 
TCTE3 ; MDM4 ZNF84 ; 
FAM20C ; TGFB1I1 ZNF469 GLIS1 PTRF TWIST2 CREB3L1 GLI2 KLF2 VENTX HIC1 MSC GATA6 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
C7orf50 ;  ; EP300 GTF2A1
PSMG3 ; POLR2I ; EPC1 ATF7IP ASH1L
ELFN1 ; LDB2 HEY2 BCL6B ERG NOTCH4 ; 
NUDT1 ; MYBL2 PTTG1 ; 
FOXK1 ; TRIM25 MTF1 MLLT6 JRK CRAMP1L ; 
CYTH3 ; TCF7L1 AEBP1 GLIS2 ; 
THSD7A ; RUNX1T1 ; 
SNX13 ; ZNF292 BDP1 SHPRH AFF4 ZDHHC21 MKL2 ATF2 ZBTB43 GTF2A1 ASH1L ; 
RAPGEF5 ; NOTCH4 ; 
IL6 ; NR4A1 SNAI1 NR4A3 MSC TWIST1 ; 
JAZF1 ; TGFB1I1 PTRF TSC22D3 EBF1 CREB5 KLF2 MEF2C HIC1 NFATC1 MSC MEOX2 KLF9 NR3C1 AEBP1 TCF4 ZFPM2 NAP1L3 HAND2 TSHZ3 MITF KLF12 RUNX1T1 CSDC2 PRRX1 APBB1 TWIST1 TRPS1 ; 
TRIL ; ZNF469 HEYL PTRF TWIST2 CREB3L1 GLI2 ETV1 HIC1 GATA6 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
CPVL ; RUNX3 ; 
INMT ; PTRF CREB3L1 GLI2 HIC1 TCF21 MSC GATA6 FOXF1 AEBP1 PRRX2 ZFPM2 HAND2 CSDC2 ; 
AQP1 ; TGFB1I1 SOX17 FHL5 PTRF EBF1 BIN1 LDB2 BCL6B AFF3 KLF2 MEF2C MYOCD HIC1 PGR TCF21 EBF3 MEOX1 MSC GATA6 FLI1 KLF9 FOXF1 AEBP1 TCF4 ERG ZFPM2 NAP1L3 HAND2 MITF CSDC2 PRRX1 ; 
RP9P ;  ; ETV3
RP9 ; MXD3 ; 
ANLN ; RAD51 TRIP13 FOXM1 ESPL1 ZNF367 BRCA1 TIMELESS DNMT1 BRCA2 WDHD1 BRIP1 MCM4 WHSC1 ; 
AOAH ; SPI1 TBX21 SLA2 MNDA RUNX3 IRF8 TFEC FOXP3 PRRX1 ; 
ELMO1 ; EBF1 BCL6B CREB5 MEF2C FLI1 IRF8 KLF9 TCF4 ERG TSHZ3 PRRX1 TWIST1 TRPS1 ; 
EPDR1 ; HIC1 HAND2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
SFRP4 ; ZNF469 GLIS1 PTRF TWIST2 GLI2 HIC1 MSC MEOX2 AEBP1 ZFPM2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
AMPH ; ZNF469 AEBP1 PRRX2 GLIS2 EYA4 PRRX1 TWIST1 ; 
C7orf10 ; TGFB1I1 ZNF469 PTRF GLI2 AEBP1 PRRX2 ZFPM2 GLIS2 CSDC2 PRRX1 ; 
INHBA ; ZNF469 MSC AEBP1 ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
SPDYE1 ; CRAMP1L ; 
MYO1G ; SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA MSC FLI1 MNDA RUNX3 IRF8 TFEC EOMES FOXP3 ; 
NACAD ; PDLIM4 PRRX2 NAP1L3 PRRX1 APBB1 TWIST1 TRPS1 ; 
RAMP3 ; SNAI1 LYL1 SOX17 HEYL FHL5 PTRF TWIST2 EBF1 LDB2 BCL6B KLF2 MEF2C HIC1 TCF21 EBF3 MEOX1 MSC LEF1 FLI1 FOXF1 AEBP1 ERG ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
SEPT7P2 ; ZNF23 CRAMP1L MDM4 ZNF169 ; 
IKZF1 ; SPI1 TBX21 IRF4 SLA2 STAT4 CIITA FLI1 MNDA RUNX3 IRF8 TFEC EOMES TOX FOXP3 ; 
FIGNL1 ; FOXM1 ESPL1 BRCA1 EZH2 MCM8 KNTC1 TIMELESS WDHD1 E2F8 BRIP1 RBL1 WHSC1 ; 
MRPS17 ; ZNF593 ; 
PHKG1 ; TBX4 ; 
ZNF680 ; ZDHHC21 ZNF92 ZNF708 ZSCAN23 ; 
ZNF107 ; ZNF273 ZNF138 ZNF195 ZNF253 ZNF92 ZNF708 ZNF518A ; 
TPST1 ; CSDC2 PRRX1 ; 
WBSCR17 ; TGFB1I1 PTRF GLI2 MYOCD HIC1 MSC GATA6 GLI1 TBX4 MEOX2 AEBP1 ZFPM2 HAND2 TSHZ3 CSDC2 PRRX1 ; 
NCF1B ; SPI1 TBX21 IRF4 POU2AF1 SLA2 STAT4 MNDA RUNX3 IRF8 TFEC FOXP3 ; 
NSUN5P2 ; ZNF580 ANKS3 GLI4 ; 
NSUN5 ;  ; TMF1
CLDN4 ; MAFF ; ING5
ELN ; TGFB1I1 ZNF469 PTRF EBF1 LDB2 GLI2 KLF2 MEF2C MYOCD HIC1 PGR TCF21 TCF7L1 MEOX1 NR2F1 MSC GATA6 GLI1 KLF9 FOXF1 AEBP1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
LAT2 ; LYL1 SPI1 TBX21 IRF4 SLA2 KLF2 MEF2C VENTX HIC1 STAT4 CIITA FLI1 MNDA RUNX3 IRF8 TFEC AEBP1 EOMES FOXP3 PRRX1 ; 
NCF1 ; SPI1 TBX21 IRF4 SLA2 STAT4 FLI1 MNDA RUNX3 IRF8 TFEC EOMES FOXP3 ; 
NSUN5P1 ; ZNF580 ANKS3 ; 
FGL2 ; SPI1 PTRF TBX21 IRF4 BIN1 SLA2 HLF KLF2 MEF2C VENTX MYOCD HIC1 STAT4 TCF21 MKX MEOX1 MSC GATA6 GLI1 FLI1 MNDA RUNX3 IRF8 MEOX2 TFEC KLF9 FOXF1 AEBP1 ZFPM2 DAB2 HAND2 TSHZ3 HDAC9 MITF TOX FOXP3 CSDC2 PRRX1 TRPS1 HCLS1 ; 
HGF ; PTRF TWIST2 GLI2 GATA6 MEOX2 ZFPM2 HAND2 TSHZ3 RUNX1T1 CSDC2 PRRX1 ; 
SEMA3A ; RUNX1T1 ; 
TP53TG1 ; SPOCD1 ; 
ABCB4 ; FOXF1 ; 
ABCB1 ; LDB2 ERG ; 
SLC25A40 ; DEK TFDP1 GTF2H3 ASCC3 WDHD1 BARD1 GTF3C4 BDP1 ZBTB26 BRIP1 RBL1 SHPRH BRPF3 MCM4 JMJD1C ZDHHC21 NCOA2 CLOCK ATF2 GTF2A1 ETV3 APC ASH1L ; NME2
AKAP9 ; ZNF430 REST EP300 NR2C2 ADNP ZNF551 SHPRH BRPF3 MKL2 NCOA2 NCOA1 CLOCK EPC1 ETV3 JMY ZNF81 ZNF587 ZNF623 ZKSCAN1 ATF7IP ASH1L ZNF641 ; DRAP1
PEX1 ; SHPRH CLOCK GTF2A1 ; 
SAMD9L ; STAT1 SP110 SP100 IRF1 ZNFX1 CIITA TRIM22 ; 
GNG11 ; SNAI1 TGFB1I1 SOX17 HEYL TAL1 FHL5 PTRF TWIST2 EBF1 LDB2 BCL6B KLF2 MEF2C HIC1 TCF21 TCF7L1 EBF3 MEOX1 MSC GATA6 FLI1 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 HAND2 NOTCH4 CSDC2 PRRX1 TWIST1 ; 
COL1A2 ; ZNF469 GLIS1 PTRF TWIST2 CREB3L1 GLI2 ETV1 HIC1 MSC AEBP1 PRRX2 ZFPM2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
LMTK2 ; GTF2I VHL RREB1 NCOR1 ZNF430 RAI1 REST EP300 ADNP ZNF551 SHPRH BRPF3 AFF4 ZDHHC21 MKL2 NCOA2 CLOCK ZNF41 ELK4 EPC1 GTF2A1 REL ETV3 ZNF81 ZNF587 ZNF623 ZKSCAN1 APC ASH1L ZNF641 ; POLR2I DRAP1
NPTX2 ; BCL6B NOTCH4 ; 
TMEM130 ; GLIS1 TWIST2 GLI2 MSC AEBP1 PRRX2 HAND2 CSDC2 PRRX1 TWIST1 ; 
ATP5J2 ; POLR2I PPAN NME2 ; NCOA2
ZNF789 ; ZNF141 ; 
CNPY4 ; TWIST1 ; 
GPC2 ; TEAD2 ; 
PVRIG ; FOXP3 ; 
PILRB ; ANKS3 ZNF266 ; 
PILRA ; SPI1 VENTX MNDA IRF8 TFEC AEBP1 CSDC2 PRRX1 ; 
PCOLCE ; SNAI1 TGFB1I1 ZNF469 MEIS3 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 GLI2 ETV1 VENTX HIC1 TCF7L1 MSC GATA6 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 TRPS1 ; 
TRIM56 ; REST NCOA2 ETV3 ZNF641 ; 
LRRC17 ; AEBP1 PRRX2 ZFPM2 CSDC2 PRRX1 TWIST1 ; 
PIK3CG ; MNDA IRF8 FOXP3 ; 
LRRN3 ; LEF1 NAP1L3 TOX ; 
DOCK4 ; HEYL ; 
CAV1 ; PTRF TCF7L1 FOXF1 ; 
WNT2 ; ZNF469 GLIS1 PTRF TWIST2 CREB3L1 GLI2 HIC1 MSC AEBP1 PRRX2 ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
LRRC4 ; TCF4 ; 
CALU ; CSDC2 PRRX1 ; 
FLNC ; TGFB1I1 ZNF469 GLIS1 PTRF TWIST2 EBF1 GLI2 CREB5 MYOCD HIC1 MSC GATA6 TBX4 AEBP1 PRRX2 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
TNPO3 ; GTF2I VHL GTF2H3 EYA3 ZNF281 ASCC3 RBBP4 BARD1 GTF3C4 ZNF689 REST ADNP ZNF551 RBL1 SHPRH BRPF3 MCM4 NCOA2 ZNF670 CLOCK ATF2 EPC1 GTF2A1 REL ETV3 ZNF623 ATF7IP APC ASH1L ZNF641 ; ANKS3 GLI4
AHCYL2 ; ASH1L ZNF641 ; 
UBE2H ; AFF4 GTF2A1 ETV3 ATF7IP ; 
KLHDC10 ; TAF1L GTF2H3 BARD1 GTF3C4 BDP1 ZBTB26 REST ZNF551 MTF1 SHPRH NCOA2 CLOCK ATF2 GTF2A1 ETV3 ZNF623 ATF7IP APC ASH1L ZNF641 ; 
PODXL ; NR5A2 BCL6B ERG NOTCH4 ; 
PLXNA4 ; GLI2 HIC1 GATA6 AEBP1 ZFPM2 NAP1L3 HAND2 CSDC2 PRRX1 TWIST1 ; 
CALD1 ; TGFB1I1 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 GLI2 BCL6B CREB5 ETV1 KLF2 MEF2C TBX5 MYOCD HIC1 PGR TCF21 MSC GATA6 LEF1 GLI1 MEOX2 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
ZC3HAV1L ; GTF2A1 ; 
TTC26 ; TIMELESS DNMT1 WDHD1 GTF3C4 RBL1 MCM4 ; 
UBN2 ; BTAF1 PHF8 ZNF224 ZNF507 ZBTB43 MDM4 ZNF84 ZNF518A ZNF81 ZKSCAN1 ZNF169 ; 
C7orf55 ;  ; BACH1 ZNF641
TBXAS1 ; SPI1 PTRF IRF4 SLA2 VENTX HIC1 STAT4 MSC FLI1 MNDA RUNX3 IRF8 TFEC KLF9 AEBP1 PRRX1 ; 
PARP12 ; IRF9 SP110 STAT2 ZNFX1 TRIM22 ; 
DENND2A ; FOXF1 ; 
KIAA1147 ; TRIM25 ALX3 NR2C2 MTF1 MLLT6 ZBTB39 CRAMP1L ZKSCAN1 ; 
TAS2R5 ; ZNF224 MDM4 ; 
CLEC5A ; SPI1 MNDA ; 
EPHB6 ; SPOCD1 ; 
GSTK1 ;  ; DNMT1
ZYX ; TGFB1I1 PTRF KLF2 HIC1 AEBP1 ZFPM2 GLIS2 TSHZ3 MITF ; 
FAM115A ; REST NCOA2 CLOCK ATF2 GTF2A1 ETV3 ZNF641 ; DRAP1
ZNF767 ; ANKS3 ZNF337 ; 
ATP6V0E2 ;  ; SNAI2
ZNF862 ; CRAMP1L MDM4 ZNF84 ZNF169 ; 
RARRES2 ; PDLIM4 TGFB1I1 ZNF469 MEIS3 GLIS1 PTRF TWIST2 EBF1 CREB3L1 GLI2 ETV1 NDN MEF2C VENTX HIC1 NFATC1 TCF21 MSC GATA6 LEF1 FOXF1 AEBP1 PRRX2 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF CSDC2 PRRX1 TWIST1 TRPS1 ; 
ZNF775 ;  ; BAZ1A
GIMAP8 ; SOX17 HEYL FHL5 EBF1 LDB2 BCL6B MEF2C EBF3 MEOX1 FLI1 ERG NOTCH4 ; 
GIMAP7 ; SOX17 HEYL FHL5 SOX8 EBF1 LDB2 BCL6B KLF2 MEF2C HIC1 STAT4 EBF3 MEOX1 MSC FLI1 MNDA IRF8 FOXF1 ERG NOTCH4 FOXP3 ; 
GIMAP4 ; SOX17 SPI1 EBF1 LDB2 BCL6B KLF2 MEF2C FLI1 MNDA IRF8 TFEC KLF9 ERG FOXP3 PRRX1 ; 
GIMAP6 ; LDB2 MEF2C FLI1 ERG ; 
GIMAP2 ; TRIM22 ; 
GIMAP1 ; LYL1 SOX17 SPI1 EBF1 LDB2 KLF2 MEF2C VENTX HIC1 STAT4 MEOX1 MSC FLI1 MNDA IRF8 AEBP1 ERG TSHZ3 PRRX1 TWIST1 ; 
GIMAP5 ; SOX17 SPI1 FHL5 LDB2 SLA2 BCL6B KLF2 MEF2C STAT4 MEOX1 FLI1 MNDA IRF8 ERG ; 
TMEM176B ; ZNF469 SPI1 PTRF TWIST2 GLI2 VENTX HIC1 MSC LEF1 MNDA RUNX3 IRF8 TFEC AEBP1 PRRX2 ZFPM2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
TMEM176A ; ZNF469 MEIS3 PTRF TWIST2 GLI2 VENTX HIC1 MSC LEF1 RUNX3 AEBP1 PRRX2 GLIS2 TSHZ3 CSDC2 PRRX1 TWIST1 TRPS1 ; 
KCNH2 ; HAND2 CSDC2 ; 
NOS3 ; SOX17 HEYL EBF1 BCL6B MEF2C FLI1 ERG NOTCH4 ; 
WDR86 ; AEBP1 PRRX2 ; 
XRCC2 ; ZNF695 TRIP13 FOXM1 ESPL1 BRCA1 SUV39H2 MCM8 TIMELESS BRCA2 WDHD1 BRIP1 ; 
NCAPG2 ; TCF19 E2F1 MCM2 FOXM1 ESPL1 MCM5 HMGB2 E2F7 CHAF1A ZNF367 BRCA1 DEK EZH2 TFDP1 MCM6 MCM8 KNTC1 TIMELESS DNMT1 WDHD1 BARD1 BRIP1 RBL1 MCM4 WHSC1 MYBL1 ; 
ANGPT2 ; NOTCH4 ; 
MFHAS1 ; ZNF281 ZNF689 CLOCK ATF2 ; NME2
TNKS ; BDP1 REST EP300 NR2C2 SHPRH AFF4 ZSCAN12 EPC1 ZNF81 ZNF397 ZNF623 ZKSCAN1 ASH1L ; 
FAM167A ; PRRX1 TRPS1 ; 
CTSB ; SPI1 AEBP1 ; 
LONRF1 ; ZNF430 ZDHHC21 ; 
DLC1 ; HEYL LDB2 ; 
MSR1 ; SPI1 TBX21 VENTX HIC1 MSC MNDA RUNX3 IRF8 TFEC AEBP1 ZFPM2 CSDC2 PRRX1 ; 
PDGFRL ; AEBP1 PRRX1 ; 
CSGALNACT1 ; SOX17 EBF1 LDB2 AFF3 MEF2C MYOCD HIC1 EBF3 FLI1 KLF9 FOXF1 TCF4 ERG HAND2 TSHZ3 RUNX1T1 CSDC2 TWIST1 ZNF366 TRPS1 ; 
LPL ; HEYL BCL6B LZTS1 ERG ; 
GFRA2 ; FLI1 IRF8 ERG ; 
DOK2 ; LYL1 SPI1 TBX21 IRF4 SLA2 VENTX STAT4 CIITA MNDA RUNX3 IRF8 TFEC EOMES FOXP3 PRRX1 ; 
BMP1 ; ZNF469 PTRF AEBP1 PRRX2 GLIS2 PRRX1 ; 
PHYHIP ; HAND2 MITF ; 
SLC39A14 ; MSC AEBP1 PRRX2 GLIS2 PRRX1 ; 
SORBS3 ; TEAD4 TCF7L1 PRRX1 ; 
PDLIM2 ; ZNF469 GLIS1 PTRF GLI2 HIC1 AEBP1 PRRX2 ZFPM2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
TNFRSF10B ; SPOCD1 ; 
TNFRSF10A ; ASCC3 ; 
LOXL2 ; ZNF469 HEYL PTRF GLI2 ETV1 HIC1 MSC LEF1 AEBP1 PRRX2 LZTS1 TCF4 ZFPM2 HAND2 GLIS2 CSDC2 PRRX1 TWIST1 ; 
ENTPD4 ; REST ZDHHC21 ZKSCAN1 ; 
STC1 ; LDB2 ; 
ADAMDEC1 ; SPI1 MSC MNDA IRF8 TFEC PRRX1 ; 
GNRH1 ; MDM4 ; 
CDCA2 ; RAD51 MYBL2 PTTG1 MCM7 E2F2 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 CHAF1A ZNF367 BRCA1 EZH2 SUV39H2 MCM6 KNTC1 TIMELESS DNMT1 WDHD1 BRIP1 MCM4 WHSC1 ; 
PNMA2 ; NAP1L3 HAND2 PRRX1 ; 
DPYSL2 ; TGFB1I1 HEYL PTRF TWIST2 EBF1 GLI2 ETV1 KLF2 MEF2C TBX5 BACH2 HIC1 MSC GATA6 LEF1 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF RUNX1T1 CSDC2 PRRX1 APBB1 TWIST1 TRPS1 ; 
ESCO2 ; TRIP13 FOXM1 ESPL1 HMGB2 ZNF367 BRCA1 SUV39H2 MCM6 TIMELESS DNMT1 BRCA2 WDHD1 BRIP1 RBL1 MCM4 WHSC1 ; 
PBK ; PTTG1 MCM7 E2F2 E2F1 TRIP13 MCM2 FOXM1 ESPL1 MCM5 HMGB2 E2F7 CHAF1A ZNF367 BRCA1 EZH2 MCM6 TIMELESS DNMT1 WDHD1 BRIP1 MCM4 WHSC1 ; 
WRN ; GTF2H3 ADNP SHPRH TAF1 GTF2A1 ZNF81 ZNF587 ZNF623 ; 
GPR124 ; SNAI1 TGFB1I1 SOX17 ZNF469 MEIS3 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 LDB2 GLI2 BCL6B ETV1 KLF2 MEF2C TBX5 MYOCD HIC1 PGR TCF21 TCF7L1 MSC GATA6 LEF1 GLI1 FLI1 MEOX2 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 MITF RUNX1T1 CSDC2 PRRX1 TWIST1 TRPS1 ; 
BAG4 ; GTF2H3 EYA3 ASCC3 ZNF430 ELF1 GTF3C4 BDP1 TCF12 REST EP300 ZNF121 ADNP SHPRH TAF1 AFF4 ZDHHC21 MKL2 NCOA2 CLOCK ZNF41 ATF2 ELK4 GTF2A1 REL ETV3 ZNF623 ATF7IP APC ASH1L ; POLR2I
FGFR1 ; SNAI1 TGFB1I1 ZNF469 GLIS1 HEYL PTRF TWIST2 EBF1 CREB3L1 LDB2 GLI2 BCL6B CREB5 ETV1 AFF3 KLF2 MEF2C TBX5 BACH2 HIC1 TCF21 TCF7L1 MSC GATA6 LEF1 GLI1 KLF9 FOXF1 AEBP1 PRRX2 LZTS1 TCF4 ERG ZFPM2 NAP1L3 HAND2 GLIS2 TSHZ3 HDAC9 RUNX1T1 CSDC2 PRRX1 APBB1 TWIST1 TRPS1 ; 
IDO1 ; IRF1 SLA2 CIITA RUNX3 TRIM22 ; 
SFRP1 ; GLI2 HAND2 CSDC2 ; 
GINS4 ; RAD51 TRIP13 FOXM1 BRCA1 SUV39H2 BRCA2 BRIP1 ; 
SGK196 ; GTF3C4 NCOA2 CLOCK ATF2 GTF2A1 ZNF623 NFATC2 ; 
PRKDC ; TFDP1 GTF2H3 EYA3 ASCC3 WDHD1 BARD1 GTF3C4 RBL1 MCM4 ATF2 GTF2A1 ; SERTAD3
FAM110B ; HAND2 CSDC2 PRRX1 ; 
GGH ; TRIP13 FOXM1 MCM5 MCM6 WHSC1 ; 
