gene ; activator ; inhibitor
MAP1A ; TGFB1I1 MSC HIC1 TWIST2 GLIS1 GLI2 EBF1 HAND2 ZNF469 AEBP1 MEIS3 TSHZ3 LZTS1 ZFPM2 PRRX1 TCF4 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
PPIP5K1 ; BTAF1 ZNF292 ZNF41 ZNF518A ZNF33A ZNF443 ; PRRX1
CATSPER2 ; ZNF443 ; 
SERF2 ; SCAND1 TCEB2 TAF10 ZNF688 GLI4 ; ZNF281 ASCC3 GTF3C4 RBL1 GTF2H3 MTF1 ATF7IP EYA3 GTF2A1
WDR76 ; TCF19 MCM6 MCM2 ZNF367 HMGB2 TIMELESS MCM4 DEK WDHD1 EZH2 RBL1 DNMT1 ; 
CTDSPL2 ; GTF2H3 BARD1 BDP1 ATF2 TCF12 SHPRH REST CLOCK NCOA2 ETV3 GTF2A1 APC ASH1L ; 
PATL2 ; SLA2 FOXP3 ; 
B2M ; TBX21 SP110 IRF1 SLA2 STAT4 CIITA MNDA STAT1 TRIM22 ; 
TRIM69 ; IRF1 STAT1 FOXP3 ; 
DUOXA1 ; ZNF440 ; 
DUOX1 ; SOX15 ; 
SQRDL ; STAT1 ; 
FBN1 ; PTRF MSC HIC1 TWIST2 GLI2 EBF1 ETV1 ZNF469 GLIS2 AEBP1 TSHZ3 LZTS1 ZFPM2 PRRX1 TCF4 PRRX2 EGR2 TWIST1 NAP1L3 CSDC2 ; 
CEP152 ; KNTC1 E2F7 ZNF236 CRAMP1L ; 
SHC4 ; HMGA2 ; 
SECISBP2L ; TMF1 RBL2 AFF4 REST ZNF217 ZBTB34 ZNF292 EP300 ZDHHC21 BAZ2B NCOA2 REL ZNF81 AFF1 BRWD1 ETV3 ZNF136 ARID1A ZNF224 ZKSCAN1 APC ZNF518A ZNF441 ASH1L ; 
FGF7 ; HAND2 AEBP1 ZFPM2 PRRX1 CSDC2 ; 
ATP8B4 ; PTRF TBX21 VENTX IRF8 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA STAT1 PRRX1 FOXP3 TRIM22 ; 
TRPM7 ; SHPRH ADNP NR2C2 EP300 BAZ2B ZNF397 ZNF91 NCOA2 ZNF417 TAF1 ZNF81 ZNF225 MKL2 BRWD1 CRAMP1L ARID1A ZKSCAN1 ZNF518A ZNF441 ASH1L ; 
TNFAIP8L3 ; BIN1 PRRX1 ; 
TMOD3 ; ASCC3 ELK3 CLOCK ; 
RAB27A ; STAT1 ; 
RFX7 ; RBL2 SHPRH AFF4 ZNF430 BAZ2B REL MKL2 GTF2A1 ARID1A ZKSCAN1 APC ASH1L ; 
TEX9 ; SP4 ; 
AQP9 ; SPI1 TFEC MNDA ; 
ADAM10 ; REL ; 
FAM63B ; KLF3 NCOA2 REL ZNF121 ZKSCAN1 ASH1L ; 
CCNB2 ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 MCM5 HMGN2 MCM7 E2F2 BRCA1 ESPL1 MCM6 MCM2 HMGB2 ENO1 TIMELESS MCM4 DEK WDHD1 EZH2 WHSC1 TAF5 TFDP1 DNMT1 ; 
ANXA2 ;  ; ZNF273 ZNF33A ZNF443
VPS13C ; AFF4 REST ZDHHC21 NCOA2 REL ZNF81 ZKSCAN1 ASH1L ; 
APH1B ;  ; HES2
PPIB ;  ; NCOA2 ASH1L
KIAA0101 ; MYBL2 PTTG1 MCM5 HMGN2 MCM7 ESPL1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS WDHD1 EZH2 DNMT1 ; 
PIF1 ; PTTG1 MCM7 HMGB2 EZH2 WHSC1 ; 
PLEKHO2 ; LYL1 PTRF TBX21 MSC HIC1 VENTX IRF8 SLA2 FLI1 BIN1 SPI1 ZNF469 MEF2C AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 TSHZ3 CREB5 EGR2 MAFB FOXP3 ; 
ANKDD1A ; ZNF439 TBX2 ; 
RASL12 ; TGFB1I1 HEYL HIC1 TWIST2 GLI2 EBF1 HAND2 BCL6B ZNF469 MEF2C AEBP1 LDB2 ERG LZTS1 ZFPM2 PRRX1 TCF4 PRRX2 NAP1L3 TCF21 CSDC2 ; 
CILP ; ZFPM2 ; 
IGDCC4 ; GLIS1 ZNF469 AEBP1 LZTS1 PRRX1 TWIST1 NAP1L3 CSDC2 ; 
DPP8 ; ASCC3 GTF3C4 RREB1 GTF2H3 ZNF426 BARD1 EYA3 BDP1 DENND4A ATF2 ELF1 TCF12 SHPRH AFF4 ZNF430 REST ADNP EP300 CLOCK ELK4 NCOA2 REL ZNF121 ZNF81 MKL2 ETV3 GTF2A1 APC ASH1L ; POLR2I
TIPIN ; MCM6 MCM2 WDHD1 DNMT1 ; 
ITGA11 ; MSC HIC1 GLIS1 GLI2 ETV1 ZNF469 GLIS2 AEBP1 MEIS3 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
KIF23 ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 BRCA1 ESPL1 MCM2 ZNF367 HMGB2 ENO1 TIMELESS MCM4 DEK WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 ANKRD32 E2F7 BRCA2 DNMT1 ; 
MYO9A ; GTF2H3 ZBTB38 BDP1 AFF4 REST ZNF623 CLOCK NCOA2 ETV3 ZNF641 GTF2A1 APC ASH1L ; 
ISLR ; PTRF MSC HIC1 TWIST2 GLIS1 GLI2 ETV1 HAND2 ZNF469 GLIS2 AEBP1 TSHZ3 ZFPM2 PRRX1 PRRX2 EGR2 TWIST1 NAP1L3 CSDC2 ; 
NEIL1 ; ZNF443 ; 
MAN2C1 ; HDAC10 ; 
CSPG4 ; PTRF ERG ; 
DNM1P35 ; ZNF443 ; 
PSTPIP1 ; TBX21 SP140 VENTX IRF1 IRF8 EOMES SLA2 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 MAFB FOXP3 ; 
LINGO1 ; HEYL ; 
DNAJA4 ; ZNF440 ZNF518A ZNF33A ZNF443 ; PTRF TEAD4 MNDA
ADAMTS7 ; ZNF423 ; 
BCL2A1 ; RELB PTRF TBX21 SP140 MSC VENTX IRF1 IRF8 EOMES SLA2 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TNFAIP3 TFEC MNDA IRF4 STAT1 PRRX1 FOXP3 TWIST1 ; 
IL16 ; TBX21 SP140 VENTX IRF1 IRF8 EOMES SLA2 SPI1 STAT4 STAT2 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 HCLS1 ; 
MEX3B ; TEAD2 ; 
GOLGA6L10 ; ZNF558 ZNF195 BTAF1 MDM4 ZNF587 ZNF397 PHF8 BRWD1 SS18L1 ZNF248 CRAMP1L ZNF627 ZNF224 ZKSCAN1 ZNF84 ZNF518A ZNF441 ZNF33A ZNF443 ; 
GOLGA6L9 ; ZNF195 SS18L1 ZNF248 ZNF224 ZNF84 ZNF518A ZNF33A ZNF443 ; 
TM6SF1 ; TBX21 IRF8 SPI1 RUNX3 TFEC MNDA MAFB FOXP3 ; 
PDE8A ; ZNF441 ; 
ISG20 ; ETV7 TBX21 SP140 SP110 IRF1 IRF8 SLA2 SPI1 STAT4 CIITA RUNX3 STAT1 FOXP3 TRIM22 ; 
HAPLN3 ; TBX21 VENTX IRF1 IRF8 SLA2 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
MFGE8 ; TGFB1I1 PTRF HIC1 SPI1 PDLIM4 ZNF469 GLIS2 AEBP1 MEIS3 TSHZ3 ZFPM2 PRRX1 PRRX2 TWIST1 CSDC2 ; 
FANCI ; FOXM1 MCM5 MCM7 BRCA1 ESPL1 MCM2 HMGB2 CHAF1A TIMELESS EZH2 KNTC1 ANKRD32 ; 
RHCG ; HES2 ; 
ANPEP ; SNAI1 PTRF MSC HIC1 TWIST2 GLIS1 ZNF469 AEBP1 CREB5 PRRX1 TWIST1 CSDC2 ; 
ZNF710 ; ZNF551 REST CLOCK NCOA2 ETV3 GTF2A1 ; 
SEMA4B ; SMAD3 ; 
ZNF774 ; MKL2 ZNF443 ; TEAD4
BLM ; RAD51 ZNF695 BRCA1 ESPL1 TAF5 BRCA2 ; 
PRC1 ; RAD51 MYBL2 PTTG1 FOXM1 TCF19 MCM5 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 ENO1 TIMELESS MCM4 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 TAF5 ANKRD32 E2F7 BRCA2 DNMT1 ; 
FAM174B ; TBX3 ; 
SYNM ; PRRX1 CSDC2 ; 
CHSY1 ; ELK3 ; 
WASH3P ; ANKS3 ZNF444 ; STAT1
LUC7L ; ZNF133 HDAC10 TAF1C ; 
MRPL28 ;  ; TMF1 SMARCA2 SHPRH ZNF217 ADNP EP300 NCOA2 REL AFF1 ZNF41 MKL2 ETV3 ZNF611 ZKSCAN1 ASH1L
RAB11FIP3 ; ZNF84 ; STAT1
C16orf13 ; POLR2I ; ATF7IP
FAM195A ; ETV2 GLI4 NR2F6 PCBD1 ; ELK3 BACH1
WDR90 ; SS18L1 ZNF443 ; 
FAM173A ; SCAND1 ; GTF2H3 GTF2A1
TPSAB1 ; MSC SPI1 AEBP1 PRRX1 CSDC2 ; 
TPSB2 ; AEBP1 PRRX1 CSDC2 ; 
IFT140 ; ZNF33A ZNF443 ; ENO1 STAT1 MAFB
TMEM204 ; NOTCH4 BCL6B LDB2 SOX17 ERG ; 
MAPK8IP3 ; ZNF195 ZNF223 ZNF10 ZNF248 ZNF224 ZNF84 ZNF518A ZNF33A ZNF443 ; 
SNHG9 ;  ; BACH1
CASKIN1 ;  ; IRF1
PGP ; POLR2I ; 
DNASE1L2 ; TBX2 ; 
CCNF ; EZH2 ; 
C16orf59 ; E2F1 MYBL2 PTTG1 FOXM1 MCM5 MCM7 MCM2 HMGB2 WHSC1 ; 
PDPK1 ; SHPRH REST ADNP ZBTB39 ZNF623 NR2C2 EP300 CLOCK NCOA2 MKL2 ETV3 ZNF641 GTF2A1 CRAMP1L ARID1A ZKSCAN1 APC ASH1L ; 
PAQR4 ; TCF19 MCM2 DNMT1 ; 
PKMYT1 ; RAD51 E2F1 MYBL2 PTTG1 TRIP13 FOXM1 TCF19 MCM5 BRCA1 MCM6 MCM2 HMGB2 ENO1 WDHD1 DNMT1 ; MAML3 ZNF223 MDM4 TBX3 KLF15
CCDC64B ; ELF3 GRHL3 GATA3 TEAD3 NR2F6 CEBPA TOB1 POU5F1 ZNF436 SS18L1 ZNF440 ZNF443 ; ENO1 PTRF IRF8 PDLIM4 MNDA
HCFC1R1 ; TCEB2 ; 
TNFRSF12A ; PTRF ; ZNF397 ZNF273
MMP25 ; TBX21 IRF8 RUNX3 ; 
IL32 ; PTRF TBX21 VENTX IRF1 IRF8 SLA2 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 ; MAML3
MEFV ; TEAD4 VENTX IRF8 GFI1 STAT4 RUNX3 TNFAIP3 TFEC MNDA CREB5 ; 
TIGD7 ; ZNF75A ; 
NLRC3 ; TBX21 IRF1 IRF8 GFI1 EOMES SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
ADCY9 ; MLXIP KLF13 ; 
SRL ; MEOX1 LDB2 SOX17 ; 
VASN ; SNAI1 PTRF GLIS2 AEBP1 PRRX1 TWIST1 ; 
NMRAL1 ; BOLA1 ; 
ATF7IP2 ; ZNF211 ; 
SOCS1 ; IRF1 SLA2 CIITA RUNX3 STAT1 FOXP3 ; 
ERCC4 ; GTF2H3 ; 
C16orf45 ; MITF ; 
MYH11 ; MYOCD HAND2 TCF21 CSDC2 ; 
NDE1 ; DNMT1 ; 
SMG1 ; RREB1 BDP1 KLF3 BTAF1 SHPRH ZNF236 AFF4 ZNF430 REST ADNP NR2C2 EP300 ZDHHC21 CLOCK ELK4 NCOA2 TAF1 REL ZNF121 ZNF81 MKL2 BRWD1 ETV3 ZNF641 GTF2A1 ZNF585B ZKSCAN1 APC ZNF518A ASH1L ; 
ERI2 ; PHF8 ZKSCAN1 ZNF518A ; TEAD4 MNDA
IGSF6 ; TBX21 IRF1 IRF8 SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
RRN3P3 ; ZNF518A ZNF443 ; 
SCNN1G ; ZNF440 ; 
SCNN1B ; ZNF440 ; 
PLK1 ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 RUVBL1 MCM5 MCM7 BRCA1 ESPL1 MCM6 MCM2 HMGB2 ENO1 TIMELESS MCM4 WDHD1 EZH2 DNMT1 ; TBX2
PRKCB ; IRF8 SLA2 SPI1 STAT4 RUNX3 TFEC MNDA IRF4 HCLS1 ; 
IL21R ; TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 FOXP3 ; 
SBK1 ; ZSCAN16 ZNF253 ; 
SULT1A2 ; TBX2 ; 
LAT ; SLA2 SPI1 ; 
C16orf54 ; SPI1 RUNX3 IRF4 ; 
CORO1A ; LYL1 TBX21 SP140 VENTX IRF1 IRF8 EOMES SLA2 FLI1 BIN1 SPI1 PDLIM4 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 HCLS1 ; 
SPN ; TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 MAFB FOXP3 TRIM22 ; 
TMEM219 ; ZNF688 ZNF444 ; MCM4 BRIP1 GTF2H3 BRCA2 GTF2A1
SEPT1 ; ZBTB32 ETV7 LYL1 TBX21 SP140 IRF1 FAIM3 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 FOXP3 TRIM22 ; 
ITGAL ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
ZNF785 ; ZNF84 ; 
BCL7C ; TCEB2 POLR2I ZNF444 ; GTF2H3 CLOCK NCOA2 GTF2A1 APC
PRSS36 ; SPI1 ; 
ITGAM ; RELB TBX21 VENTX IRF8 EOMES SLA2 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TNFAIP3 TFEC MNDA IRF4 PRRX1 FOXP3 ; 
ITGAX ; TBX21 SP140 MSC VENTX IRF1 IRF8 SLA2 FLI1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TNFAIP3 TFEC MNDA IRF4 STAT1 PRRX1 FOXP3 TWIST1 ; 
SHCBP1 ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 RUVBL1 MCM5 BRCA1 MCM6 MCM2 TIMELESS MCM4 MCM8 WDHD1 RBL1 ANKRD32 BRCA2 DNMT1 ; 
LONP2 ; AFF4 REST CLOCK ETV3 GTF2A1 ; 
NKD1 ; LEF1 ; 
SNX20 ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
CYLD ; IRF1 HIVEP3 RUNX3 MNDA STAT1 FOXP3 ; 
CHD9 ; BAZ2B ; 
MMP2 ; MSC HIC1 ZNF469 AEBP1 ZFPM2 PRRX1 TWIST1 NAP1L3 CSDC2 ; 
CAPNS2 ; SOX15 ; 
MT2A ; PTRF TEAD4 BIN1 PDLIM4 AEBP1 CREB5 PRRX1 FOXP3 TWIST1 ; MAML3 ZNF518A ZNF33A ZNF443
MT1L ; PTRF PDLIM4 HMGA2 TWIST1 ; 
MT1E ; PDLIM4 ; 
MT1M ; PTRF TEAD4 TWIST1 ; 
MT1X ; TEAD4 ; 
CETP ; BCL6B SOX17 ; 
NLRC5 ; TBX21 SP110 IRF1 SLA2 STAT4 CIITA RUNX3 STAT1 FOXP3 TRIM22 ; 
RSPRY1 ; ZNF281 GTF3C4 TAF1L GTF2H3 GTF2I EAF1 BARD1 ATF7IP ZNF689 EYA3 ZNF551 EPC1 ATF2 ELF1 TCF12 SHPRH AFF4 ZNF430 REST ADNP ZNF623 NR2C2 CLOCK NCOA2 ETV3 ZNF641 GTF2A1 ASH1L ; EDF1 ZNF593 TAF10 POLR2I
GPR114 ; TBX21 IRF1 IRF8 SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
GPR56 ; ZNF440 ; 
GPR97 ; MNDA ; 
MMP15 ; NR2F6 ; STAT1
GINS3 ; MCM6 MCM2 TIMELESS DEK DNMT1 ; 
CDH11 ; TGFB1I1 MSC HIC1 TWIST2 GLI2 ETV1 HAND2 ZNF469 GLIS2 AEBP1 MEIS3 TSHZ3 ZFPM2 PRRX1 EGR2 TWIST1 NAP1L3 CSDC2 ; 
CDH5 ; HEYL EBF1 NOTCH4 TAL1 NR5A2 FHL5 BCL6B MEF2C LDB2 SOX17 ERG HEY2 EBF3 ; 
PDP2 ; GTF3C4 GTF2H3 SHPRH AFF4 REST NCOA2 ETV3 GTF2A1 ASH1L ; 
RRAD ; PTRF AEBP1 PRRX1 ; 
FBXL8 ; HSF4 ; 
NOL3 ; HSF4 ; 
KIAA0895L ; ZNF443 ; 
ELMO3 ; SOX15 ; 
FHOD1 ; PTRF ; 
ATP6V0D1 ;  ; ZNF519 ZNF518A ZNF441 ZNF443
GFOD2 ;  ; STAT1
CENPT ; ANKS3 TAF1C ; 
PSMB10 ; ETV7 IRF1 CIITA ; 
ESRP2 ; GRHL3 NR2F6 CEBPA ZNF440 ZNF443 ; BIN1 PDLIM4 MNDA
CDH3 ; HMGA2 HES2 ; 
CDH1 ; OVOL1 ELF3 GRHL1 VGLL1 KLF5 HES1 GRHL3 THRB SREBF1 GATA3 TEAD3 NR2F6 CEBPA ZBTB7B ZNF480 KLF3 ZDHHC13 ZFP62 ZNF440 ; VENTX IRF8 FLI1 BIN1 SPI1 PDLIM4 STAT4 RUNX3 PGBD1 TFEC MNDA
PDPR ; GTF2H3 SHPRH NR2C2 NCOA2 GTF2A1 CRAMP1L ASH1L ; 
MARVELD3 ; OVOL1 ELF3 GRHL1 GRHL3 NR2F6 ZNF480 ZDHHC13 ZNF440 ; VENTX IRF8 SPI1 TFEC MNDA
ATXN1L ; MTF1 ZNF551 SHPRH REST ZBTB39 NR2C2 NCOA2 ETV3 ZNF641 GTF2A1 CRAMP1L ZKSCAN1 ASH1L ; 
ZFHX3 ; ZNF443 ; 
RFWD3 ; DEK WDHD1 DNMT1 ; 
MLKL ; STAT1 ; 
ADAT1 ; ZBTB37 GTF2H3 ZNF689 EYA3 ZNF551 REST ZNF623 CLOCK NCOA2 ETV3 ZNF641 GTF2A1 ; 
CENPN ; MYBL2 PTTG1 FOXM1 MCM5 MCM6 DNMT1 ; 
CRISPLD2 ; MSC ZNF469 AEBP1 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
WFDC1 ; FOXF1 TCF21 ; 
GINS2 ; E2F1 MYBL2 PTTG1 MCM5 HMGN2 MCM7 BRCA1 MCM6 MCM2 HMGB2 CHAF1A TIMELESS EZH2 DNMT1 ; 
COX4I1 ; EDF1 SCAND1 TCEB2 TAF10 AES ; ELK3 GTF2H3 NOTCH2 BACH1 EYA3 ZNF641 GTF2A1
CDT1 ; RAD51 E2F1 MYBL2 PTTG1 FOXM1 TCF19 MCM5 HMGN2 MCM7 E2F2 BRCA1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS WDHD1 EZH2 TAF5 DNMT1 ; 
RNF166 ; LYL1 ; 
TRAPPC2L ;  ; REST NCOA2 GTF2A1
CDK10 ; ANKS3 HDAC10 ; 
FANCA ; E2F1 MYBL2 PTTG1 TCF19 MCM5 ESPL1 MCM6 MCM2 HMGB2 TIMELESS EZH2 KNTC1 DNMT1 ; 
RPL13 ; ZNF581 ; 
SPATA2L ; NR2F6 ; 
SPIRE2 ; ZNF443 ; ENO1
FAM101B ; TGFB1I1 PTRF ZNF469 ERG TCF7L1 TCF4 TWIST1 ; 
SCARF1 ; EBF1 FLI1 BCL6B MEF2C LDB2 SOX17 ERG EBF3 ; 
SERPINF1 ; MSC HIC1 TWIST2 SPI1 ZNF469 AEBP1 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
SGSM2 ; ZNF10 SS18L1 ZNF443 ; 
TRPV1 ; ZNF443 ; 
GSG2 ; RAD51 TRIP13 FOXM1 BRCA1 MCM2 MCM4 DEK MCM8 WDHD1 BRIP1 ANKRD32 BRCA2 DNMT1 ; 
P2RX1 ; HAND2 AEBP1 ZFPM2 PRRX1 CSDC2 ; 
GGT6 ; GRHL3 NR2F6 TOB1 TBX6 ZNF440 ZNF443 ; 
CXCL16 ; IRF1 ; 
ZMYND15 ; IRF8 SLA2 SPI1 CIITA RUNX3 MNDA FOXP3 ; 
VMO1 ; VENTX SPI1 STAT4 MNDA ; 
DHX33 ; TTF2 GTF3C4 POLR1B TAF1L GTF2H3 BRCA2 BARD1 ZBTB26 ZNF689 BDP1 ZNF551 SHPRH ZNF236 REST ADNP ZBTB39 ZNF623 NR2C2 EP300 CLOCK NCOA2 TAF1 ZNF81 ETV3 GTF2A1 CRAMP1L ZKSCAN1 APC ASH1L ; ZNF524
FAM64A ; ESPL1 MCM6 MCM2 HMGB2 TIMELESS EZH2 WHSC1 DNMT1 ; 
XAF1 ; IRF9 IFI16 SP110 STAT2 STAT1 TRIM22 ; 
C17orf49 ; POLR2I MXD3 ; 
CLEC10A ; TBX21 IRF1 IRF8 EOMES SLA2 SPI1 CIITA RUNX3 TFEC MNDA IRF4 ; 
ASGR2 ; VENTX IRF8 SPI1 STAT4 TFEC MNDA ; 
CLDN7 ; ELF3 VGLL1 NR2F6 SOX13 ZNF440 ; BIN1 PDLIM4
SLC2A4 ; CSDC2 ; 
ACAP1 ; ZBTB32 TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 STAT2 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
TNK1 ;  ; PRRX1
TNFSF12 ; LYL1 TGFB1I1 ; 
CD68 ; IRF8 SPI1 STAT4 TFEC MNDA STAT1 ; ZNF443
SAT2 ;  ; E2F7
ATP1B2 ; BCL6B LDB2 SOX17 TCF21 ; 
WRAP53 ; PTTG1 MCM7 ; 
LSMD1 ; TCEB2 ; 
TMEM88 ; SOX17 TBX2 ; 
AURKB ; RAD51 E2F1 MYBL2 PTTG1 TRIP13 FOXM1 MCM5 HMGN2 MCM7 BRCA1 ESPL1 MCM6 MCM2 HMGB2 CHAF1A EZH2 DNMT1 ; 
SLC25A35 ; PBX4 TBX2 ; 
RANGRF ;  ; MTF1
ARHGEF15 ; EBF1 NOTCH4 TAL1 BCL6B MEF2C LDB2 SOX17 ERG HEY2 EBF3 ; 
KRBA2 ; ZNF397 ; 
PIK3R6 ; TBX21 VENTX IRF8 SLA2 FLI1 SPI1 ZNF469 STAT4 RUNX3 TFEC MNDA IRF4 CREB5 PRRX1 FOXP3 ; 
PIK3R5 ; TBX21 MSC VENTX IRF1 IRF8 EOMES SLA2 SPI1 ZNF469 STAT4 CIITA RUNX3 TFEC MNDA IRF4 PRRX1 FOXP3 HCLS1 ; 
NTN1 ; ZNF469 AEBP1 PRRX1 ; 
GAS7 ; MSC HIC1 GLI2 IRF8 SPI1 ZNF469 AEBP1 TFEC TSHZ3 ZFPM2 PRRX1 EGR2 TWIST1 NAP1L3 CSDC2 ; 
HS3ST3A1 ; ZNF469 AEBP1 RUNX3 PRRX1 TWIST1 ; 
PMP22 ; AEBP1 DAB2 PRRX1 TWIST1 ; 
ZNF286A ; SMARCC1 ZNF627 ZNF84 ; 
TRPV2 ; SNAI1 LYL1 PTRF MSC VENTX IRF8 FLI1 BIN1 SPI1 ZNF469 MEF2C AEBP1 STAT4 RUNX3 TFEC MNDA IRF4 PRRX1 TWIST1 CSDC2 ; 
SMCR8 ; MTF1 ZNF689 ZNF641 ; 
ZNF286B ; ZNF84 ; 
TRIM16L ; TRIM16 ; 
FAM83G ; MTF1 ; 
GRAP ; LYL1 HIC1 EBF1 KLF2 FLI1 SPI1 BCL6B MEF2C LDB2 SOX17 ERG TCF4 ; 
MFAP4 ; MSC FOXF1 GLI2 MYOCD HAND2 AEBP1 AFF3 ZFPM2 TWIST1 NAP1L3 TCF21 CSDC2 ; 
SLC47A1 ; RUNX3 ; 
AKAP10 ; GTF2H3 BARD1 ZNF689 BDP1 ZNF551 EPC1 DENND4A ATF2 ELF1 BRPF3 SHPRH AFF4 REST NR2C2 CLOCK NCOA2 MKL2 ETV3 ZNF641 GTF2A1 ZKSCAN1 APC ASH1L ; ZNF593 POLR2I
MAP2K3 ; FOSL1 ; 
KCNJ12 ; TWIST2 PRRX1 BACH2 ; 
WSB1 ; ZNF224 ; 
TMEM97 ; EMX2 ; 
SARM1 ; TLE2 ; HES2
SPAG5 ; MYBL2 PTTG1 TRIP13 FOXM1 MCM5 MCM7 E2F2 BRCA1 ESPL1 MCM6 MCM2 HMGB2 TIMELESS MCM8 WDHD1 EZH2 WHSC1 TAF5 DNMT1 ; 
SGK494 ; ZNF443 ; 
RPL23A ; ZNF581 ; 
TRAF4 ; NR2F6 ; 
TIAF1 ;  ; ZNF551
TAOK1 ; RBL1 GTF2H3 ATF2 AFF4 REST CLOCK NCOA2 ETV3 GTF2A1 APC ASH1L ; 
ATAD5 ; BRCA1 TIMELESS MCM8 WDHD1 KNTC1 BRIP1 ANKRD32 BRCA2 DNMT1 ; 
SUZ12P ; ANKS3 ; 
ADAP2 ; CREM IRF8 SPI1 TFEC MNDA ; 
NF1 ; ELF1 REST ADNP EP300 ZDHHC21 BAZ2B MKL2 ETV3 GTF2A1 ASH1L ; 
EVI2B ; TBX21 SP140 IRF1 IRF8 EOMES SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 HCLS1 ; 
EVI2A ; PTRF TBX21 SP140 MSC VENTX IRF1 IRF8 GFI1 EOMES SLA2 FLI1 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TNFAIP3 TFEC MNDA IRF4 STAT1 PRRX1 EGR2 FOXP3 TWIST1 HCLS1 ; ZNF443
RAB11FIP4 ; MSX2 ZNF440 ZNF443 ; 
CDK5R1 ; DNMT1 ; 
CCL11 ; AEBP1 CSDC2 ; 
CCL13 ; PTRF IRF8 SPI1 ZNF469 TFEC MNDA ; 
CCL2 ; PTRF MSC VENTX IRF8 BIN1 SPI1 ZNF469 AEBP1 TFEC MNDA PRRX1 TWIST1 ; 
CCL8 ; PTRF TBX21 VENTX IRF8 SLA2 SPI1 STAT4 CIITA TFEC MNDA IRF4 STAT1 PRRX1 ; 
SLFN5 ; TRIM22 ; 
SLFN12L ; TBX21 SP140 IRF1 GFI1 EOMES SLA2 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
RASL10B ; APBB1 ; 
CCL5 ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
CCL18 ; TBX21 IRF8 SLA2 SPI1 ZNF469 AEBP1 CIITA RUNX3 TFEC MNDA IRF4 PRRX1 FOXP3 TWIST1 ; 
CCL3L1 ; SPI1 ; 
