gene ; activator ; inhibitor
SMC1A ; DEK MCM4 WDHD1 DNMT1 BRIP1 RBL1 ; 
SPIN3 ; ZNF84 ZNF443 ; 
ZXDA ; GTF2A1 ; 
SPIN4 ; TFDP1 ; 
MSN ; SPI1 MNDA PTRF FLI1 PRDM1 RUNX3 SOX7 CREB5 TRPS1 ; TBX3 ZNF443
VSIG4 ; SPI1 SLA2 MNDA VENTX BIN1 PTRF CIITA MSC IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC CREB5 FOXP3 IRF4 PRRX1 ; ZNF443
HEPH ; GLIS1 EBF1 HIC1 HEYL MEIS3 PTRF TGFB1I1 CREB3L1 GLI2 MSC GLI1 TCF4 MEOX2 ZNF469 TSHZ3 ETV1 LDB2 PRRX2 MEF2C TWIST1 AEBP1 MITF LEF1 LZTS1 ZFPM2 NAP1L3 GLIS2 TBX5 TWIST2 PRRX1 HAND2 NDN CSDC2 ; 
STARD8 ; EBF1 HIC1 HEYL TAL1 PTRF SOX17 KLF9 IRF8 FLI1 TCF4 BCL6B FOXF1 LDB2 FHL5 TFEC KLF2 MEF2C ERG LEF1 LZTS1 DAB2 EBF3 HAND2 ; 
KIF4A ; MYBL2 TRIP13 ESPL1 PTTG1 MCM5 TCF19 HMGB2 MCM2 BRCA1 EZH2 DEK E2F7 MCM4 TIMELESS WHSC1 WDHD1 ANKRD32 DNMT1 BRIP1 ; 
SNX12 ; GTF3C4 GTF2H3 ASCC3 ATF2 GTF2A1 ; EDF1
IL2RG ; RELB IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
ITGB1BP2 ; HAND2 ; 
OGT ; DMTF1 MDM4 ZNF333 ZNF443 ; 
CXCR3 ; IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX EOMES CIITA IRF8 STAT4 TBX21 TOX STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
ERCC6L ; TRIP13 BRCA1 TIMELESS BRCA2 BRIP1 ; 
CHIC1 ; NAP1L2 ; 
SLC16A2 ; PTRF TWIST2 TRPS1 CSDC2 ; 
PGK1 ; ENO1 ; 
CYSLTR1 ; FLI1 MEF2C IRF4 HCLS1 ; 
P2RY10 ; ZBTB32 IRF1 GFI1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 POU2AF1 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
ITM2A ; EBF1 IRF8 FLI1 LDB2 KLF2 MEF2C ERG EBF3 ; 
BRWD3 ; ZBTB26 SHPRH ELK4 TAF1 ZNF121 REST GTF2A1 ETV3 APC ASH1L ; 
APOOL ; GTF2H3 EYA3 RBL1 NCOA2 CLOCK ELK4 REST GTF2A1 APC ASH1L ; 
POF1B ; ELF3 GRHL3 PCBD1 TOB1 ZFP62 TBX3 ZNF436 ZNF253 ZNF440 ZNF33A RERE ZNF443 ; TEAD4 MNDA PTRF CREB5
ZNF711 ; ZSCAN16 ZFP62 ZNF253 SS18L1 ZNF627 ZNF33A ZNF84 ZNF333 ZNF443 ; 
CHM ; ZFX TAF1 GTF2A1 ; 
CENPI ; TRIP13 ESPL1 TCF19 MCM2 BRCA1 ZNF367 EZH2 DEK KNTC1 E2F7 MCM4 TIMELESS MCM8 WHSC1 WDHD1 ANKRD32 BRCA2 SUZ12 DNMT1 BRIP1 RBL1 ; 
DRP2 ; AEBP1 TWIST2 PRRX1 CSDC2 ; 
BTK ; ZBTB32 LYL1 SPI1 SLA2 MNDA SP140 VENTX BIN1 POU2F2 EOMES CIITA MSC IRF8 FLI1 STAT4 TBX21 TOX RUNX3 TFEC FOXP3 IRF4 PRRX1 ; 
TCEAL2 ; TBX4 HAND2 ; 
GPRASP1 ; PRDM6 TCF21 HAND2 LMO3 ; 
TCEAL7 ; EBF1 HIC1 HEYL MEIS3 PTRF TGFB1I1 SOX17 GLI2 MSC BCL6B FOXF1 ZNF469 TSHZ3 ETV1 LDB2 PRRX2 MYOCD KLF2 MEF2C TWIST1 AEBP1 ERG MITF ZFPM2 TCF21 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 NDN CSDC2 ; 
TCEAL3 ; TCEAL1 ; 
CXorf57 ; TBX3 ; 
RNF128 ; TBX3 ; RUNX3
NUP62CL ; E2F7 ; 
RBM41 ; PHF6 ; 
LRCH2 ; HAND2 CSDC2 ; 
WDR44 ; CLOCK ; 
DOCK11 ; BIN1 IRF8 FLI1 TOX TFEC MEF2C EGR2 FOXP3 DAB2 PRRX1 CSDC2 ; 
SEPT6 ; SPI1 SLA2 MNDA BIN1 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC IRF4 ; 
RPL39 ;  ; CLOCK GTF2A1
LAMP2 ; STAT3 ; 
GLUD2 ; GTF2H3 SHPRH CLOCK REST GTF2A1 ETV3 ; 
XIAP ; TAF1 ; 
SH2D1A ; ZBTB32 IRF1 GFI1 SPI1 SLA2 MNDA SP140 EOMES CIITA IRF8 FLI1 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
SASH3 ; ZBTB32 LYL1 IRF1 GFI1 SPI1 SLA2 MNDA SP140 VENTX BIN1 POU2F2 EOMES CIITA MSC IRF8 FLI1 STAT4 TBX21 TOX STAT1 RUNX3 TFEC FOXP3 IRF4 TWIST2 PRRX1 ; 
RAB33A ; LYL1 BIN1 TBX21 ; 
ZNF280C ; TAF1 ; 
FAM45B ; GTF2A1 ; 
MBNL3 ; NCOA2 GTF2A1 ETV3 ; 
ZNF75D ; ZNF41 ; 
FHL1 ; EBF1 TGFB1I1 MYOCD MEF2C AEBP1 ERG ZFPM2 TWIST2 HAND2 CSDC2 ; 
CD40LG ; SLA2 IRF8 STAT4 TBX21 RUNX3 TFEC IRF4 ; 
FGF13 ; KLF2 MEF2C ; 
MAMLD1 ; CREB5 TRPS1 ; 
MTM1 ; HIVEP1 CLOCK GTF2A1 ; 
CD99L2 ; BIN1 PTRF TGFB1I1 POU6F1 CSDC2 ; 
BGN ; GLIS1 EBF1 HIC1 HEYL MEIS3 PTRF TGFB1I1 GLI2 MSC TCF4 BCL6B ZNF469 ETV1 PRRX2 TWIST1 AEBP1 LEF1 LZTS1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
SSR4 ;  ; GTF2A1
PDZD4 ; NAP1L3 SMARCD3 HAND2 CSDC2 ; 
AVPR2 ; SOX17 LDB2 KLF2 ; 
ARHGAP4 ; LYL1 SPI1 MNDA IRF8 FLI1 TFEC ; 
NAA10 ;  ; NCOA2 REST ETV3 ASH1L
RENBP ; LYL1 SPI1 MNDA BIN1 IRF8 TBX21 TFEC ; 
FLNA ; PTRF TGFB1I1 AEBP1 ZFPM2 PRRX1 CSDC2 ; 
FAM50A ;  ; SHPRH REST GTF2A1 ASH1L
G6PD ; ENO1 ; 
CLIC2 ; FLI1 RUNX3 ; 
GAB3 ; LYL1 SPI1 SLA2 HIC1 MNDA VENTX BIN1 POU2F2 PTRF EOMES MSC IRF8 FLI1 STAT4 TBX21 ZNF469 TOX RUNX3 TFEC KLF2 MEF2C AEBP1 CREB5 FOXP3 IRF4 TWIST2 PRRX1 ; 
MPP1 ; LYL1 SPI1 MNDA VENTX BIN1 PTRF MSC IRF8 FLI1 STAT4 TBX21 ZNF469 RUNX3 TFEC AEBP1 CREB5 TWIST2 PRRX1 ; 
RERE_TF ; KLF15 ; 
CASZ1_TF ; ZNF440 ; 
ZNF436_TF ; ARID1A ZNF253 ZNF440 ZNF627 ZNF443 ; 
E2F2_TF ; EZH2 ; 
ID3_TF ; ID4 ID2 ; 
GRHL3_TF ; ELF3 HES1 CEBPA PCBD1 TOB1 ZNF138 ZFP62 TOP2B ZNF436 ARID1A ZNF440 RERE ZNF443 ; SPI1 MNDA PTRF
RUNX3_TF ; IRF1 SPI1 SLA2 MNDA SP140 VENTX EOMES CIITA IRF8 FLI1 STAT4 TBX21 TOX TFEC FOXP3 IRF4 PRRX1 TRPS1 ; 
HMGN2_TF ; PTTG1 ; 
ARID1A_TF ; ZDHHC21 ZBTB39 RBBP4 ZNF124 ZNF397 ADNP ZNF430 ZNF436 EP300 ZNF507 ZNF587 ZNF184 ZNF440 ZNF627 ZKSCAN1 MKL2 ETV3 RERE ZNF518A ZNF136 ASH1L ; 
EYA3_TF ; ATF7IP GTF2A1 ETV3 ; 
RBBP4_TF ; SMARCC1 GTF2I VHL PHF6 TOP2B ELF1 ADNP ARID1A REST ZNF627 GTF2A1 ETV3 ; 
HEYL_TF ; EBF1 HIC1 TAL1 MEIS3 PTRF TGFB1I1 SOX17 GLI2 MSC TCF4 BCL6B FOXF1 ZNF469 HEY2 LDB2 FHL5 MEF2C KLF2 TWIST1 AEBP1 ERG LEF1 LZTS1 ZFPM2 GLIS2 PRRX1 HAND2 CSDC2 ; 
RLF_TF ; RREB1 BDP1 BTAF1 ZNF292 ZNF430 TAF1 REST ARID4A GTF2A1 ZKSCAN1 APC ASH1L ; 
DMAP1_TF ; ZNF580 ANKS3 ZNF444 ; 
TAL1_TF ; EBF1 HEYL SOX17 NOTCH4 BCL6B LDB2 FHL5 MEF2C KLF2 ERG EBF3 ; 
GLIS1_TF ; HIC1 PTRF TGFB1I1 GLI2 MSC ZNF469 PRRX2 TWIST1 AEBP1 ZFPM2 TWIST2 PRRX1 CSDC2 ; 
JUN_TF ; ATF3 EGR1 ZFP36 FOS ; 
NFIA_TF ; IRX3 ; 
GFI1_TF ; SLA2 CIITA STAT4 TBX21 STAT1 RUNX3 FOXP3 ; 
TAF13_TF ; ZNF281 GTF3C4 CTNNB1 GTF2H3 ASCC3 ELK3 STAT3 CLOCK GTF2A1 ; ZNF205 ZNF688 ANKS3 ZNF444 AES
TTF2_TF ; POLR1B BRCA2 ; 
NOTCH2_TF ; MLXIP ; 
ASH1L_TF ; VHL BDP1 NR2C2 DENND4A ATF2 BTAF1 AFF4 ZNF292 SHPRH NCOA2 ELF1 EPC1 ZNF397 ADNP ZNF430 TAF1 REL EP300 RBL2 ARID1A REST ZNF641 ARID4A GTF2A1 ZKSCAN1 MKL2 ETV3 APC ; 
ETV3_TF ; GTF2I VHL AFF4 NCOA2 SHPRH EPC1 CLOCK ADNP ZNF430 REL EP300 REST ZNF641 GTF2A1 ZKSCAN1 ASH1L ; 
MNDA_TF ; IRF1 SPI1 SLA2 SNAI1 VENTX PTRF CIITA MSC IRF8 FLI1 STAT4 TBX21 MAFB STAT1 TFEC RUNX3 CREB5 FOXP3 IRF4 PRRX1 ; 
IFI16_TF ; PML ; TBX2
ATF6_TF ;  ; AES
PRRX1_TF ; GLIS1 HIC1 VENTX PTRF GLI2 MSC ZNF469 PRRX2 AEBP1 TWIST1 ZFPM2 GLIS2 TWIST2 CSDC2 ; 
ZBTB37_TF ; GTF2A1 ; 
NR5A2_TF ; SOX17 LDB2 MEF2C ERG ; 
ZNF281_TF ; TAF13 GTF3C4 GTF2H3 ELK3 ZBTB38 ATF7IP NFIC RBL1 HIVEP1 ATF2 CLOCK REST ZNF641 GTF2A1 APC ; TCEB2 ZNF524 ETV2 ZNF444 AES
ELF3_TF ; GRHL3 HES1 NR2F6 GATA3 CEBPA TRIM24 PCBD1 TOB1 ZSCAN16 ZFP62 BTG2 ZNF436 ZNF440 RERE ZNF443 ; ENO1 SNAI2 TEAD4 SPI1 HMGA2 PDLIM4 PTRF
MDM4_TF ; ZNF266 ZNF302 DMTF1 ZNF224 ZNF169 ZNF33A RERE ZNF333 ; 
ELK4_TF ; REL ZNF121 APC ; 
FAIM3_TF ; IRF4 ; 
IRF6_TF ; HR TFAP2A ETS2 BARX2 HES2 ; 
ATF3_TF ; NR4A1 EGR1 FOSB ZFP36 FOS ; 
TAF1A_TF ; POLR1B GTF2H3 GTF2A1 ; 
ZNF670_TF ; ZNF124 ZNF92 ; 
ZNF124_TF ; ZNF670 NFXL1 ZBTB39 ADNP ARID1A ZNF273 ZNF627 ZNF92 ZNF443 ; 
GRHL1_TF ; KLF3 ZNF440 ; 
ZNF513_TF ; HDAC10 AES ; ARNTL2
EIF2AK2_TF ; SP110 STAT1 BRIP1 ; 
REL_TF ; KLF3 NCOA2 ZNF430 ELK4 EP300 ZNF121 ARID4A GTF2A1 ETV3 ASH1L ; 
POLR1A_TF ; GTF2A1 ; 
AFF3_TF ; MEOX1 FOXF1 LDB2 MYOCD MEF2C TCF21 SOX5 ; 
POLR1B_TF ; BAZ1A ; 
FOXD4L1_TF ; FOXD4 ; 
GLI2_TF ; GLIS1 EBF1 HIC1 PTRF TGFB1I1 MSC GLI1 TCF4 ZNF469 TSHZ3 ETV1 PRRX2 TWIST1 AEBP1 MITF ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 TRPS1 CSDC2 ; 
BIN1_TF ; LYL1 SPI1 NFATC1 VENTX PDLIM4 PTRF MSC IRF8 STAT4 TBX21 RUNX3 TFEC CREB5 PRRX1 TRPS1 ; 
NMI_TF ; ETV7 PML SP110 IRF1 TRIM22 STAT1 ; 
NR4A2_TF ; NR4A1 FOSB ; 
BAZ2B_TF ; ZNF292 ZNF397 ARID4A ZKSCAN1 MKL2 ZNF518A AR ; 
ATF2_TF ; ZNF281 GTF2H3 ASCC3 BARD1 JMJD1C TAF1L RBL1 TCF12 AFF4 SHPRH NCOA2 EPC1 CLOCK REST ZNF641 GTF2A1 ETV3 APC ASH1L ; EDF1
HOXD13_TF ; HOXD11 ; 
HOXD10_TF ; HOXD9 HOXD11 ; 
HOXD11_TF ; HOXD10 HOXD13 ; 
HOXD9_TF ; HOXD10 ; 
HOXD3_TF ; HOXD1 HOXD4 ; 
HOXD4_TF ; HOXD3 ; 
HOXD1_TF ; HOXD3 HOXD4 ; 
NFE2L2_TF ; ZHX1 ; 
NAB1_TF ;  ; TBX2
STAT1_TF ; PML SP110 IRF1 SLA2 EIF2AK2 CIITA STAT4 TBX21 TRIM22 ; 
STAT4_TF ; GFI1 SPI1 SLA2 MNDA SP140 VENTX CIITA IRF8 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
BARD1_TF ; DEK MCM4 GTF3C4 WDHD1 TFDP1 BRCA2 DNMT1 BDP1 BRIP1 RBL1 ATF2 SHPRH NCOA2 CLOCK REST GTF2A1 APC ; TAF10
SP110_TF ; TRIM21 SP100 ETV7 IRF1 EIF2AK2 SP140 TRIM22 STAT1 ; 
SP140_TF ; ZBTB32 SP110 SPI1 SLA2 EOMES CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
SP100_TF ; IRF9 SP110 PML STAT2 TRIM22 STAT1 ; 
HDAC4_TF ; KLF13 ; 
TWIST2_TF ; HIC1 MSC ZNF469 TWIST1 AEBP1 PRRX1 CSDC2 ; 
VHL_TF ; GTF2I NR2C2 TOP2B RBBP4 SHPRH NCOA2 ZNF397 ADNP EP300 ARID1A ZNF587 REST ZNF641 ZKSCAN1 ETV3 ASH1L ; 
PPARG_TF ; GATA3 MSX2 PCBD1 ZSCAN16 BTG2 TBX3 ZNF443 ; RUNX3 CREB5
NR2C2_TF ; RLF ERCC6 VHL NCOR1 NFXL1 BDP1 ZBTB39 BTAF1 ZNF234 CRAMP1L DMTF1 ZNF292 SHPRH NCOA2 ZNF236 ELF1 EPC1 ZNF623 ZNF397 ADNP ZNF430 TAF1 EP300 RBL2 ZNF224 ZNF41 ZNF81 ARID1A ZNF587 REST ZNF585B ZNF550 ZNF641 ARID4A GTF2A1 ZKSCAN1 MKL2 ETV3 ZNF518A APC ZNF333 ZNF136 ZNF441 ASH1L ; ZNF593
THRB_TF ; MAML3 ; 
TOP2B_TF ; ZNF627 ; 
EOMES_TF ; SLA2 SP140 CIITA IRF8 STAT4 TBX21 STAT1 RUNX3 TFEC FOXP3 IRF4 ; 
SMARCC1_TF ; TOP2B RBBP4 ZNF124 ADNP ARID1A ZNF627 ; 
TMF1_TF ; NCOA2 RBL2 REST ARID4A ETV3 ; 
MITF_TF ; TGFB1I1 TSHZ3 AEBP1 PRRX1 TRPS1 CSDC2 ; 
KLF15_TF ; RERE ; 
MCM2_TF ; E2F1 PTTG1 HMGN2 MCM5 TCF19 HMGB2 BRCA1 ZNF367 EZH2 DEK MCM4 TIMELESS WHSC1 WDHD1 DNMT1 BRIP1 ; 
WWTR1_TF ; ELK3 NOTCH2 NFIC TRPS1 ; 
SHOX2_TF ; PRRX1 ; 
BCL6_TF ; RERE ; 
ZNF141_TF ; ZNF571 ZNF302 ZNF10 ZNF224 ZNF169 ZNF84 ZNF566 ZNF443 ; 
WHSC1_TF ; ESPL1 TCF19 HMGB2 MCM2 EZH2 KNTC1 MCM4 TIMELESS WDHD1 DNMT1 BRIP1 RBL1 ; 
LDB2_TF ; EBF1 HIC1 HEYL TAL1 SOX17 NOTCH4 TCF4 PGR BCL6B FOXF1 HEY2 FHL5 AFF3 MEF2C KLF2 ERG LEF1 LZTS1 ZFPM2 TCF21 EBF3 SOX5 CSDC2 ; 
KLF3_TF ; BCOR REL EP300 ZNF440 ZKSCAN1 ETV3 ASH1L ; 
APBB2_TF ; TWIST1 PRRX1 ; 
NFXL1_TF ; ZNF124 ZNF397 ADNP ZNF430 ZNF436 ZNF121 ARID1A ZNF587 ZNF627 ZKSCAN1 ZNF92 ZNF518A ; 
CLOCK_TF ; GTF3C4 GTF2H3 ASCC3 BARD1 RBL1 NCOA2 REST GTF2A1 ETV3 APC ; 
REST_TF ; GTF3C4 GTF2H3 RREB1 ZNF426 GTF2I BARD1 VHL NCOR1 ZBTB26 EYA3 TAF1L BDP1 TCF12 ZNF689 NR2C2 TMF1 ATF2 ZBTB39 ZNF551 RBBP4 AFF4 SHPRH NCOA2 ELF1 ZNF623 EPC1 CLOCK ADNP ZNF430 TAF1 EP300 RBL2 ZNF41 ZNF81 ZNF641 ARID4A GTF2A1 ZKSCAN1 ETV3 MKL2 APC ASH1L ; EDF1
AFF1_TF ; MKL2 RERE ; 
NFKB1_TF ; STAT3 ; 
LEF1_TF ; HIC1 HEYL MSC FOXF1 ZNF469 ETV1 LDB2 MEF2C TWIST1 AEBP1 LZTS1 NAP1L3 PRRX1 CSDC2 ; 
MAML3_TF ; RERE ; TEAD4 FOXD1
HMGB2_TF ; MYBL2 ESPL1 PTTG1 HMGN2 MCM5 MCM2 EZH2 KNTC1 TIMELESS WHSC1 DNMT1 ; 
HAND2_TF ; HIC1 FOXF1 MYOCD AEBP1 ZFPM2 NAP1L3 TBX5 CSDC2 ; 
TRIP13_TF ; ESPL1 MCM2 BRCA1 WDHD1 BRCA2 DNMT1 BRIP1 ; 
DAB2_TF ; PRRX1 ; 
BDP1_TF ; RREB1 RLF BARD1 TAF1L ATF2 BTAF1 AFF4 SHPRH NCOA2 ZNF623 CLOCK EP300 ZNF121 REST ZNF641 GTF2A1 ETV3 APC ASH1L ; TFPT
MEF2C_TF ; LYL1 EBF1 HIC1 HEYL TAL1 SOX17 KLF9 FLI1 TCF4 BCL6B FOXF1 MEOX2 LDB2 FHL5 KLF2 ERG LEF1 LZTS1 NAP1L3 EBF3 CSDC2 ; 
NR2F1_TF ; FOXF1 ; 
ANKRD32_TF ; BRCA1 KNTC1 TIMELESS MCM8 WDHD1 BRCA2 DNMT1 BRIP1 RBL1 ; 
APC_TF ; BDP1 AFF4 SHPRH CLOCK REST GTF2A1 ASH1L ; 
PRDM6_TF ; TCF21 TBX5 TWIST2 HAND2 CSDC2 ; 
PDLIM4_TF ; PTRF ; 
IRF1_TF ; ETV7 PML SLA2 MNDA CIITA TBX21 TRIM22 STAT1 RUNX3 FOXP3 ; 
AFF4_TF ; JMJD1C BDP1 DENND4A ATF2 SHPRH NCOA2 ELF1 EPC1 CLOCK ZNF430 EP300 ARID1A REST ZNF641 ARID4A GTF2A1 MKL2 ETV3 APC ASH1L ; 
EGR1_TF ; ATF3 FOSB EGR3 ZFP36 EGR2 FOS ; 
NR3C1_TF ;  ; ZNF443
PPARGC1B_TF ; ELK4 ZKSCAN1 ; 
EBF1_TF ; LYL1 HIC1 HEYL TAL1 PTRF TGFB1I1 SOX17 GLI2 MSC KLF9 FLI1 MEOX1 TCF4 PGR BCL6B FOXF1 MEOX2 LDB2 FHL5 MEF2C KLF2 TWIST1 AEBP1 ERG LEF1 LZTS1 ZFPM2 TCF21 NAP1L3 TWIST2 EBF3 PRRX1 HAND2 CSDC2 ; 
PTTG1_TF ; MYBL2 HMGN2 HMGB2 MCM2 EZH2 ; 
MSX2_TF ; TBX3 ZNF443 ; 
ZFP62_TF ; ZSCAN16 ZNF554 ZNF397 ZNF436 ZNF507 ZNF587 ZNF253 SS18L1 ZNF33A ZNF443 ; PTRF
IRF4_TF ; ZBTB32 SPI1 SLA2 MNDA SP140 POU2F2 EOMES CIITA IRF8 POU2AF1 FLI1 STAT4 TBX21 RUNX3 TFEC TNFAIP3 FOXP3 ; 
FOXQ1_TF ; ZNF440 ; 
RREB1_TF ; RLF BDP1 BAZ1A AFF4 SHPRH NCOA2 CLOCK ADNP EP300 REST GTF2A1 ZKSCAN1 MKL2 ETV3 APC ASH1L ; 
TFAP2A_TF ; HES2 ; 
HIVEP1_TF ; ZNF641 ; 
DEK_TF ; MCM2 MCM4 TIMELESS WDHD1 TFDP1 BARD1 DNMT1 BRIP1 RBL1 ; TBX2
ID4_TF ; ID3 ID2 ; 
SOX4_TF ; ZSCAN2 ZNF627 ; 
ZNF184_TF ; ARID1A ZNF627 ZNF92 ZNF518A ; 
ZSCAN16_TF ; ZNF708 ZNF709 ZFP62 ZNF20 ZNF493 ZNF253 ZNF92 ZNF443 ; SOX7
TCF19_TF ; MYBL2 E2F1 MCM5 MCM2 ZNF367 EZH2 KNTC1 WHSC1 WDHD1 DNMT1 BRIP1 ; 
NOTCH4_TF ; HEYL TAL1 NR5A2 SOX17 BCL6B HEY2 LDB2 FHL5 MEF2C ERG EBF3 ZNF423 ; 
ETV7_TF ; SP110 IRF1 STAT1 ; 
NFKBIE_TF ; RELB ; 
ZNF292_TF ; RLF NR2C2 BTAF1 BAZ2B ZNF236 ZNF397 ADNP ZNF430 EP300 RBL2 ZNF224 ZNF507 ZNF81 ARID1A ZNF611 ARID4A AFF1 ZNF627 ZKSCAN1 ZNF33A MKL2 ZNF518A ASH1L ; 
BACH2_TF ; PRRX1 ; 
FHL5_TF ; EBF1 HEYL TAL1 SOX17 NOTCH4 BCL6B FOXF1 LDB2 MEF2C ERG EBF3 ; 
ASCC3_TF ; GTF2H3 ATF2 CLOCK GTF2A1 APC ; 
PRDM1_TF ; TNFAIP3 CREB5 ; 
HEY2_TF ; ERG ; 
TCF21_TF ; SOX17 GLI1 PGR FOXF1 LDB2 AFF3 MYOCD PRDM6 KLF2 NR2F1 NAP1L3 TBX5 HAND2 NDN CSDC2 ; 
TNFAIP3_TF ; IRF4 ; 
SHPRH_TF ; GTF3C4 GTF2H3 GTF2I BARD1 VHL NCOR1 ZBTB26 TAF1L BDP1 PHF6 TCF12 ZNF689 NR2C2 TMF1 DENND4A ATF2 ZBTB39 ZNF551 BTAF1 RBBP4 AFF4 NCOA2 ZMYND11 ZNF236 ELF1 ZNF623 EPC1 CLOCK ZNF397 ADNP ZNF430 ELK4 TAF1 REL EP300 RBL2 ZNF41 ZNF81 ARID1A ZNF587 REST ZNF641 ARID4A GTF2A1 ZKSCAN1 ETV3 MKL2 APC ASH1L ; EDF1
ETV1_TF ; HIC1 MEIS3 TGFB1I1 CREB3L1 GLI2 ZNF469 PRRX2 AEBP1 TWIST1 MITF LEF1 ZFPM2 GLIS2 PRRX1 HAND2 CSDC2 ; 
MEOX2_TF ; AEBP1 PRRX1 HAND2 ; 
HDAC9_TF ; RUNX3 ; 
TWIST1_TF ; GLIS1 HIC1 PTRF MSC ZNF469 PRRX2 AEBP1 ZFPM2 TWIST2 PRRX1 CSDC2 ; 
HOXA2_TF ; HOXA3 ; 
HOXA3_TF ; HOXA4 HOXA5 HOXA2 ; 
HOXA5_TF ; HOXA3 HOXA6 ; 
HOXA6_TF ; HOXA5 ; 
HOXA9_TF ; HOXA11 ; 
HOXA10_TF ; HOXA7 HOXA11 HOXA9 ; 
HOXA11_TF ; HOXA13 HOXA9 ; 
CREB5_TF ; PTRF FLI1 TRPS1 ; 
AEBP1_TF ; GLIS1 HIC1 HEYL VENTX MEIS3 PTRF TGFB1I1 GLI2 MSC MEOX2 ZNF469 TSHZ3 ETV1 PRRX2 TWIST1 ZFPM2 NAP1L3 GLIS2 TWIST2 PRRX1 HAND2 CSDC2 ; 
ZNF138_TF ; ZNF273 ZNF443 ; 
ZNF273_TF ; ZNF138 ZNF92 ZNF443 ; 
ZNF92_TF ; ZNF708 ZNF124 ZNF253 ZNF273 ZNF627 ZNF518A ZNF566 ZNF443 ; 
GTF2I_TF ; VHL NCOR1 TCF12 ZNF689 TOP2B RBBP4 SHPRH NCOA2 ELF1 EPC1 ZNF397 ADNP ZNF430 TAF1 REL EP300 ZNF41 ARID1A REST ARID4A GTF2A1 ZKSCAN1 ETV3 ASH1L ; 
DMTF1_TF ; ZNF558 ZNF700 ZNF195 ZNF23 ZNF519 NR2C2 BTAF1 CRAMP1L ZNF302 ZNF514 ZNF292 PHF8 MDM4 ZNF236 ZNF354B ZNF224 ZNF169 ZNF587 SS18L1 ZNF225 ARID4A ZKSCAN1 ZNF33A ZNF84 ZNF518A ZNF211 ZNF333 ZNF441 ZNF443 ; 
DLX6_TF ; DLX5 ; 
ZKSCAN1_TF ; KLF3 NFXL1 ZDHHC21 NR2C2 ZBTB39 BTAF1 ZNF551 BAZ2B CRAMP1L ZNF124 DMTF1 ZNF431 ZNF292 PHF8 SHPRH NCOA2 ZNF236 ZNF397 ADNP ZNF430 REL EP300 RBL2 ZNF224 ZNF121 ZNF507 ZNF41 ZNF81 ARID1A ZNF587 ZNF611 REST ARID4A ZNF440 AFF1 ZNF627 ZNF33A MKL2 ETV3 ZNF518A ZNF136 ZNF443 ASH1L ; 
TFEC_TF ; SPI1 SLA2 MNDA SP140 VENTX EOMES CIITA IRF8 FLI1 STAT4 TBX21 RUNX3 FOXP3 IRF4 PRRX1 ; 
EZH2_TF ; E2F1 ESPL1 PTTG1 MCM5 TCF19 HMGB2 MCM2 KNTC1 TIMELESS WHSC1 WDHD1 DNMT1 BRIP1 ; 
LZTS1_TF ; EBF1 HEYL PTRF TCF4 BCL6B LDB2 MEF2C AEBP1 ERG LEF1 ZFPM2 PRRX1 ; 
HR_TF ; SOX15 ; 
EGR3_TF ; NR4A3 EGR1 EGR2 ; 
WHSC1L1_TF ; CLOCK REST GTF2A1 ETV3 ASH1L ; 
MCM4_TF ; MCM2 BRCA1 ZNF367 DEK TIMELESS MCM8 WHSC1 WDHD1 TFDP1 BARD1 BRCA2 DNMT1 BRIP1 RBL1 ; 
SOX17_TF ; EBF1 HEYL TAL1 NOTCH4 BCL6B LDB2 FHL5 MEF2C KLF2 ERG TCF21 EBF3 ; 
TOX_TF ; IRF8 TBX21 RUNX3 TFEC FOXP3 IRF4 ; 
NCOA2_TF ; BARD1 GTF2I VHL NCOR1 TAF1L BDP1 TCF12 NR2C2 TMF1 ATF2 TAF4 ZNF551 AFF4 SHPRH ZHX1 ZNF236 ELF1 ZNF623 EPC1 CLOCK ADNP ZNF430 REL EP300 NFATC2 ZNF587 REST ZNF641 ARID4A GTF2A1 ZKSCAN1 ETV3 MKL2 APC ASH1L ; ZNF593
MSC_TF ; SPI1 HIC1 VENTX PTRF TGFB1I1 GLI2 IRF8 ZNF469 PRRX2 AEBP1 TWIST1 ZFPM2 EGR2 GLIS2 TWIST2 PRRX1 CSDC2 ; 
