gene ; activator ; inhibitor
WNT7B ; SOX15 ; 
C22orf26 ; PTRF IRF8 AEBP1 PRRX1 ; 
GTSE1 ; MYBL2 FOXM1 PTTG1 ESPL1 MCM5 BRCA1 MCM7 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS EZH2 WDHD1 KNTC1 E2F7 WHSC1 BRIP1 DNMT1 ; 
TRMU ; ANKS3 ; BACH1
CELSR1 ; SOX7 HES2 ; 
CERK ; TRPS1 ; 
FAM19A5 ; MSC HIC1 MEIS3 TGFB1I1 GLI1 LEF1 PRRX2 ETV1 GLIS2 ZFPM2 HAND2 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NDN ; 
KLHDC7B ; IRF1 STAT1 ; 
MAPK11 ; PTRF ; 
ODF3B ; IRF1 SP110 SLA2 SPI1 STAT4 TRIM22 TBX21 STAT1 ; 
SHANK3 ; BCL6B HEYL FHL5 LDB2 ERG ; 
TRABD ; HDAC10 ; 
TUBGCP6 ; HDAC10 MDM4 HKR1 SS18L1 ZNF141 ZNF439 ZNF333 ZNF443 ; 
TYMP ; NMI IRF1 SP110 SLA2 CIITA MNDA SPI1 STAT4 TBX21 TFEC RUNX3 STAT1 ; ZNF84
CSF2RA ; VENTX MNDA STAT4 IRF8 RUNX3 IRF4 HCLS1 ; 
IL3RA ; LYL1 BCL6B EBF1 HEYL SOX17 SPI1 MEF2C MEOX1 HIC1 FLI1 PTRF KLF2 LDB2 TWIST1 ERG AEBP1 ; 
P2RY8 ; FAIM3 EBF1 MNDA SPI1 MEF2C FLI1 IRF8 TFEC IRF4 EBF3 ; 
MXRA5 ; GLIS2 ZFPM2 TSHZ3 AEBP1 PRRX1 ; 
KAL1 ; TSHZ3 AEBP1 PRRX1 NAP1L3 ; 
TLR7 ; SPI1 IRF8 TFEC DAB2 ; 
TLR8 ; IRF1 SLA2 CIITA VENTX GFI1 MNDA SPI1 STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 PRRX1 ; 
OFD1 ; ZNF443 ; 
FANCB ; BRCA1 WDHD1 BRIP1 DNMT1 ; 
MOSPD2 ; ATF2 NCOA2 GTF2A1 ; 
AP1S2 ; LYL1 EBF1 BIN1 VENTX MSC MNDA SPI1 MEF2C TGFB1I1 FLI1 PTRF IRF8 TFEC RUNX3 KLF2 TCF4 ERG TSHZ3 AEBP1 EGR2 APBB1 TRPS1 PRRX1 NAP1L3 ; 
TXLNG ; ZFX GTF2H3 POLR1B GTF3C4 EYA3 TAF1L ATF2 PHF6 ZNF689 ZNF551 REST ZBTB39 SHPRH ADNP ZNF623 CLOCK GTF2A1 ETV3 ZKSCAN1 ; 
RAI2 ; FOXF1 HAND2 TCF21 NAP1L3 NR3C2 ; 
CDKL5 ; NCOA2 ETV3 ZKSCAN1 ; 
PPEF1 ; AEBP1 PRRX1 ; 
CXorf23 ; ZNF41 ; 
PRDX4 ;  ; ZNF211
ACOT9 ; TEAD4 PDLIM4 HMGA2 PTRF ; TOP2B MAML3 ZNF436 ZNF440 ZNF627 ZNF253 ZNF443
POLA1 ; MCM4 DEK WDHD1 DNMT1 ; 
CXorf21 ; SLA2 POU2F2 CIITA VENTX GFI1 MSC MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TOX TBX21 FLI1 IRF8 TFEC RUNX3 TNFAIP3 FOXP3 IRF4 PRRX1 ; 
CYBB ; IRF1 SLA2 CIITA BIN1 VENTX MSC MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 IRF4 EGR2 PRRX1 ; 
SRPX ; GATA6 HIC1 PTRF AEBP1 PRRX1 ; 
GPR34 ; ZNF469 VENTX MSC MNDA SPI1 STAT4 HIC1 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 FOXP3 TSHZ3 AEBP1 IRF4 PRRX1 ; 
GPR82 ; MNDA SPI1 RUNX3 FOXP3 ; 
MAOA ; ZNF436 ZNF440 ; 
CXorf36 ; TAL1 NR5A2 BCL6B EBF1 HEYL NOTCH4 SOX17 FOXF1 MEF2C HIC1 FLI1 FHL5 KLF2 LDB2 ERG TCF21 EBF3 ; 
INE1 ; CRAMP1L BTAF1 ZNF224 ZNF333 ZKSCAN1 ; 
TIMP1 ; SPI1 TGFB1I1 PTRF AEBP1 ; 
CFP ; SPI1 MEOX1 HIC1 FLI1 IRF8 TFEC KLF2 IRF4 ; 
ZNF182 ; ZNF333 ; 
WAS ; LYL1 IRF1 SLA2 POU2F2 CIITA BIN1 VENTX GFI1 MSC MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 ; 
SUV39H1 ; PTTG1 MCM7 ; 
PIM2 ; SLA2 MNDA SPI1 POU2AF1 TBX21 IRF8 TFEC FOXP3 IRF4 ; 
MAGIX ; TBX6 ; 
NUDT10 ; TWIST2 ; 
SPIN3 ; ZFP62 ZNF443 ; 
ZXDA ; GTF2A1 ; 
MSN ; MNDA PRDM1 FLI1 PTRF RUNX3 SOX7 CREB5 ; ZSCAN16 TBX3
VSIG4 ; LYL1 SLA2 CIITA BIN1 VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; ZNF443
HEPH ; BCL6B EBF1 ZNF469 HEYL GLIS1 GLI2 MSC MEF2C HIC1 MEIS3 MEOX2 TGFB1I1 PTRF GLI1 LDB2 TWIST1 LEF1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NAP1L3 ; 
STARD8 ; BCL6B EBF1 HEYL KLF9 SOX17 FOXF1 MEF2C MEOX1 HIC1 TGFB1I1 FLI1 PTRF IRF8 TFEC KLF2 LDB2 LEF1 TCF4 ZFPM2 ERG TSHZ3 DAB2 LZTS1 AEBP1 EBF3 CSDC2 PRRX1 ; 
KIF4A ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 PTTG1 ESPL1 TCF19 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 TIMELESS MCM4 EZH2 WDHD1 KNTC1 E2F7 ANKRD32 WHSC1 BRIP1 DNMT1 ; 
SNX12 ; GTF2H3 GTF3C4 ATF7IP GTF2A1 ZNF641 ; 
IL2RG ; IRF1 SLA2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 HCLS1 ; 
OGT ; MDM4 ZNF514 ZNF224 ZNF169 ZNF518A ZNF333 ZNF443 ; 
CXCR3 ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
ERCC6L ; RAD51 FOXM1 ESPL1 BRCA1 CHAF1A WDHD1 WHSC1 ; 
SLC16A2 ; PTRF ; 
CYSLTR1 ; FLI1 IRF4 HCLS1 ; 
P2RY10 ; ZBTB32 IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
ITM2A ; EBF1 SOX17 MEF2C MEOX1 HIC1 TBX21 FLI1 IRF8 TFEC KLF2 LDB2 ERG DAB2 IRF4 EBF3 ; 
BRWD3 ; ZBTB26 REST ELK4 SHPRH GTF2A1 REL ETV3 ZKSCAN1 ; 
APOOL ; EYA3 CLOCK GTF2A1 ; 
POF1B ; ELF3 GRHL3 POGK NPAS2 TOB1 ZSCAN16 ZFP62 ZNF436 ZNF440 ZNF91 ZNF253 ZNF443 ; TEAD4 PTRF
ZNF711 ; SALL2 ZSCAN16 ZFP62 ZNF627 ZNF253 ZNF84 ZNF443 ; 
CHM ; ZFX GTF2A1 ; 
PABPC5 ; CSDC2 NAP1L3 ; 
CENPI ; TRIP13 FOXM1 ESPL1 TCF19 BRCA1 MCM6 MCM2 ZNF367 TIMELESS MCM4 DEK MCM8 EZH2 WDHD1 KNTC1 E2F7 ANKRD32 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
DRP2 ; TWIST2 AEBP1 CSDC2 PRRX1 ; 
BTK ; LYL1 SLA2 POU2F2 CIITA BIN1 VENTX MSC MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 FOXP3 AEBP1 IRF4 EGR2 PRRX1 ; 
TCEAL6 ; TCEAL1 APBB1 ; 
GPRASP1 ; PRDM6 HAND2 TCF21 LMO3 CSDC2 NAP1L3 NR3C2 ; 
TCEAL5 ; APBB1 ; 
TCEAL7 ; BCL6B EBF1 HEYL GLI2 SOX17 MSC FOXF1 MEF2C HIC1 MEIS3 TGFB1I1 PTRF MITF KLF2 LDB2 TWIST1 ZFPM2 ERG TSHZ3 HAND2 TWIST2 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NDN NAP1L3 ; 
TCEAL3 ; TCEAL1 APBB1 ; 
CXorf57 ; TBX3 ; 
RNF128 ; TBX3 ; 
RBM41 ; PHF6 ; 
WDR44 ; CLOCK ; 
DOCK11 ; BIN1 MEF2C IRF8 FOXP3 TCF4 DAB2 EGR2 PRRX1 ; 
SEPT6 ; SLA2 CIITA BIN1 MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
RPL39 ;  ; CLOCK
NDUFA1 ; TCEB2 ; BACH1
GLUD2 ; GTF2H3 GTF2I TAF1L REST SHPRH CLOCK NCOA2 GTF2A1 ETV3 ; POLR2I ZNF688
SH2D1A ; ZBTB32 IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
SASH3 ; LYL1 ZBTB32 IRF1 SLA2 POU2F2 CIITA BIN1 VENTX GFI1 MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
RAB33A ; TBX21 IRF8 ; 
FAM45B ; GTF2H3 GTF2A1 ; 
MST4 ; PHF6 ; 
MBNL3 ; NCOA2 GTF2A1 ; 
DDX26B ; TBX3 ZNF211 ; 
ZNF75D ; RBL2 ZNF41 ; 
FHL1 ; EBF1 MEF2C TGFB1I1 MYOCD ERG HAND2 AEBP1 CSDC2 ; 
CD40LG ; SLA2 TBX21 IRF8 TFEC RUNX3 IRF4 ; 
FGF13 ; KLF2 ; 
MAMLD1 ; CREB5 ; 
MTM1 ; HIVEP1 CLOCK ; 
BGN ; BCL6B EBF1 ZNF469 HEYL GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 HAND2 TWIST2 LZTS1 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
SSR4 ;  ; GTF2H3
PDZD4 ; PRRX2 APBB1 CSDC2 NAP1L3 ; 
AVPR2 ; LDB2 ; 
ARHGAP4 ; LYL1 SPI1 FLI1 IRF8 TFEC ; 
RENBP ; LYL1 BIN1 MNDA SPI1 TBX21 IRF8 ; 
FLNA ; TGFB1I1 PTRF GLIS2 TCF4 ZFPM2 TSHZ3 AEBP1 CSDC2 PRRX1 ; 
CLIC2 ; MEF2C FLI1 RUNX3 ; 
F8 ; KLF9 ; 
GAB3 ; LYL1 SLA2 POU2F2 VENTX MSC MNDA SPI1 EOMES STAT4 MEF2C HIC1 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 KLF2 FOXP3 TSHZ3 AEBP1 IRF4 PRRX1 ; 
MPP1 ; BIN1 VENTX MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 FOXP3 AEBP1 PRRX1 ; ZNF443
CASZ1_TF ; ZNF440 ; 
ZBTB40_TF ; CRAMP1L JRK ; 
ZNF436_TF ; ZNF440 ZNF627 ZNF443 ; 
E2F2_TF ; EZH2 ; 
ID3_TF ; ID4 ID2 ; 
GRHL3_TF ; ELF3 CEBPA TOB1 ZFP62 ZNF436 ZNF440 ZNF443 ; PTRF
RUNX3_TF ; SLA2 CIITA MNDA SPI1 EOMES STAT4 TOX TBX21 FLI1 IRF8 TFEC FOXP3 IRF4 ; 
HMGN2_TF ; HMGB2 ; 
EYA3_TF ; GTF2H3 GTF3C4 BRCA2 ATF7IP TAF1L REST CLOCK GTF2A1 ETV3 ; 
RBBP4_TF ; VHL SMARCC1 PHF6 ELF1 REST ZBTB39 ZNF430 SHPRH ADNP GTF2A1 ETV3 ZNF397 ZNF627 ; 
HEYL_TF ; BCL6B EBF1 SOX17 MEF2C HIC1 MEIS3 TGFB1I1 HEY2 PTRF FHL5 LDB2 TWIST1 LEF1 TCF4 ZFPM2 ERG HAND2 LZTS1 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
RLF_TF ; BDP1 TMF1 NR2C2 BTAF1 ZNF430 ZKSCAN1 ; 
TAL1_TF ; BCL6B EBF1 HEYL NOTCH4 SOX17 MEF2C FHL5 LDB2 KLF2 ERG EBF3 ; 
GLIS1_TF ; ZNF469 MSC PTRF TWIST1 ZFPM2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
JUN_TF ; ATF3 EGR1 ZFP36 FOS ; 
GFI1_TF ; SLA2 STAT4 TBX21 STAT1 ; 
TAF13_TF ; ZNF281 CTNNB1 GTF2H3 ASCC3 ELK3 GTF3C4 EYA3 CLOCK GTF2A1 ZNF641 ; TCEB2 SCAND1 ZNF580 ANKS3 ZNF688 ZNF446 ZNF444
TTF2_TF ; POLR1B BRCA2 ; 
ETV3_TF ; GTF2I VHL EYA3 TAF1L ZNF551 TMF1 ZNF587 ELF1 REST ZBTB39 ZNF430 EPC1 SHPRH ADNP CLOCK NCOA2 ZNF121 GTF2A1 REL ZNF641 ZKSCAN1 ; 
MNDA_TF ; IRF1 SLA2 SNAI1 CIITA VENTX GFI1 MSC SPI1 STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 MAFB CREB5 TNFAIP3 FOXP3 IRF4 PRRX1 ; 
IFI16_TF ; STAT1 ; 
POGK_TF ; ZFP62 ZNF440 ZNF627 ZNF518A ZKSCAN1 ZNF443 ; 
BLZF1_TF ; BACH1 ; 
PRRX1_TF ; ZNF469 VENTX GLIS1 GLI2 MSC HIC1 PTRF TWIST1 PRRX2 GLIS2 ZFPM2 TWIST2 AEBP1 CSDC2 ; 
ZBTB37_TF ; ATF7IP ; 
NR5A2_TF ; SOX17 ERG ; 
ZNF281_TF ; TAF13 CTNNB1 GTF2H3 ELK3 GTF3C4 BRCA2 NFIC BBX BACH1 RBL1 ATF7IP HIVEP1 ATF2 REST CLOCK GTF2A1 ZNF641 ; TCEB2 ETV2 ZNF444
ELF3_TF ; GRHL3 PCBD1 TOB1 BTG2 ZFP62 ZNF440 ZNF443 ; TEAD4 HMGA2 PTRF
BTG2_TF ; TOB1 ; 
MDM4_TF ; IKBKB ZNF266 LIMD1 ZNF226 ZNF224 ZNF248 ZNF302 ZNF169 ZNF333 ZKSCAN1 ZNF443 ; 
ELK4_TF ; ZNF121 REL ; 
FAIM3_TF ; IRF4 ; 
IRF6_TF ; TFAP2A HR ETS2 BARX2 MXD1 HES2 ; 
ATF3_TF ; NR4A1 JUN EGR1 FOSB ZFP36 FOS ; 
TAF1A_TF ; POLR1A GTF2H3 POLR1B GTF3C4 ZNF623 GTF2A1 ; 
ZNF670_TF ; ZNF124 TOP2B ZBTB39 ZNF92 ZNF184 ; 
ZNF669_TF ; ZNF670 SMARCC1 ZNF124 ZNF587 ZBTB39 ZNF627 ZKSCAN1 ZNF136 ; 
ZNF124_TF ; ZNF670 SMARCC1 NFXL1 ZBTB39 ADNP REL ZNF397 ZNF627 ZNF92 ZNF253 ZNF518A ZNF273 ZKSCAN1 ZNF443 ; 
GRHL1_TF ; OVOL1 KLF5 ZNF440 ; 
EIF2AK2_TF ; STAT1 ; 
REL_TF ; DENND4A ELF1 ZNF430 ELK4 ZNF121 NCOA2 GTF2A1 ETV3 ZKSCAN1 ; 
ANKRD53_TF ; APBB1 ; 
AFF3_TF ; FOXF1 MEF2C MEOX1 FHL5 MYOCD LDB2 KLF2 ERG TCF21 EBF3 SOX5 NR3C2 ; 
POLR1B_TF ; GTF3C4 ; 
FOXD4L1_TF ; FOXD4 ; 
GLI2_TF ; EBF1 ZNF469 GLIS1 MSC HIC1 TGFB1I1 PTRF GLI1 MITF TWIST1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
BIN1_TF ; LYL1 PDLIM4 NFATC1 MSC SPI1 STAT4 TGFB1I1 TBX21 PTRF IRF8 TFEC RUNX3 PRRX1 ; 
MCM6_TF ; E2F1 TCF19 MCM5 MCM7 MCM2 ZNF367 TIMELESS MCM4 DEK EZH2 WDHD1 KNTC1 DNMT1 ; 
NMI_TF ; IRF1 SP110 SP140 TRIM22 TBX21 STAT1 ; 
NR4A2_TF ; NR4A1 FOSB ZFP36 ; 
BAZ2B_TF ; MKL2 ZNF397 ZNF518A ZKSCAN1 AR ; 
ATF2_TF ; ZNF281 GTF2H3 ASCC3 BARD1 GTF3C4 NFIC BBX JMJD1C EAF1 RBL1 EYA3 ZBTB26 BDP1 TAF1L REST EPC1 SHPRH CLOCK NCOA2 GTF2A1 ETV3 MKL2 ZNF641 ; 
HOXD10_TF ; HOXD11 HOXD9 ; 
HOXD11_TF ; HOXD10 ; 
HOXD3_TF ; HOXD1 HOXD4 ; 
HOXD4_TF ; HOXD3 ; 
HOXD1_TF ; HOXD3 HOXD4 ; 
STAT1_TF ; IRF1 SP110 SLA2 CIITA MNDA STAT4 SP140 TRIM22 TBX21 TFEC ; 
STAT4_TF ; SLA2 CIITA VENTX GFI1 MNDA SPI1 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
KLF7_TF ; ELK3 HMGA2 BACH1 ; 
BARD1_TF ; MCM4 GTF2H3 GTF3C4 BRIP1 BRCA2 RBL1 EYA3 ZBTB26 DNMT1 BDP1 ATF2 REST SHPRH CLOCK NCOA2 GTF2A1 ETV3 ; 
SP110_TF ; NMI SP100 IRF1 SP140 TRIM22 STAT1 ; 
SP140_TF ; ZBTB32 IRF1 SP110 SLA2 CIITA MNDA SPI1 EOMES STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
SP100_TF ; SP110 STAT2 TRIM22 STAT1 ; 
TWIST2_TF ; PTRF TWIST1 AEBP1 CSDC2 PRRX1 ; 
VHL_TF ; GTF2I TOP2B TMF1 REST NR2C2 ZBTB39 ZNF430 SHPRH RBBP4 ADNP NCOA2 GTF2A1 REL ETV3 ZNF397 ZNF641 ZNF518A ZKSCAN1 ; 
PPARG_TF ; GATA3 MAML3 TBX3 ; CREB5
NR2C2_TF ; ERCC6 VHL BDP1 TAF1L ATF2 RLF NFXL1 CRAMP1L ZNF551 ZNF180 ZNF587 BRPF3 REST BTAF1 JRK ZNF236 ZBTB39 ZNF550 ZNF430 EPC1 SHPRH RBL2 ADNP ZNF417 ZNF623 CLOCK ZNF224 NCOA2 ZBTB40 ZNF81 GTF2A1 ETV3 MKL2 ZNF585B ZNF397 ZNF611 ZNF641 ZNF518A ZKSCAN1 ZNF136 ; ZNF593
EAF1_TF ; GTF2A1 ; 
THRB_TF ; ZNF440 ; 
TOP2B_TF ; ZNF627 ; 
EOMES_TF ; SLA2 STAT4 SP140 TBX21 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
LIMD1_TF ; ZNF440 ZNF397 ZKSCAN1 ; PTRF
SMARCC1_TF ; ZNF124 ZBTB39 RBBP4 ADNP ZNF507 ZNF627 ; 
TMF1_TF ; REST ZNF430 SHPRH RBL2 NCOA2 REL ETV3 ; 
MITF_TF ; TGFB1I1 TSHZ3 AEBP1 CSDC2 ; 
NFKBIZ_TF ; TNFAIP3 ; 
BBX_TF ; ZNF281 ASCC3 ; 
MCM2_TF ; RAD51 E2F1 FOXM1 PTTG1 TCF19 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A ZNF367 TIMELESS MCM4 DEK EZH2 WDHD1 KNTC1 WHSC1 DNMT1 ; 
WWTR1_TF ; ELK3 NOTCH2 NFIC TRPS1 ; 
SHOX2_TF ; PRRX1 ; 
ZNF141_TF ; ZNF10 ZNF302 ZNF566 ZNF84 ZNF443 ; 
WHSC1_TF ; FOXM1 ESPL1 HMGB2 MCM2 TIMELESS MCM4 EZH2 WDHD1 KNTC1 ANKRD32 BRIP1 RBL1 DNMT1 ; 
LDB2_TF ; TAL1 BCL6B EBF1 HEYL NOTCH4 SOX17 FOXF1 MEF2C AFF3 HIC1 TGFB1I1 FHL5 KLF2 LEF1 TCF4 ZFPM2 ERG TSHZ3 HAND2 AEBP1 TCF21 TBX5 EBF3 CSDC2 NDN NAP1L3 ; 
APBB2_TF ; TWIST1 AEBP1 PRRX1 ; 
NFXL1_TF ; SMARCC1 ZNF124 ZBTB39 SHPRH ADNP ZNF121 ZNF397 ZNF627 ZNF518A ZKSCAN1 ; 
CLOCK_TF ; ASCC3 BARD1 GTF3C4 RBL1 REST NCOA2 GTF2A1 ETV3 ; 
REST_TF ; BARD1 GTF3C4 GTF2I NCOR1 VHL BBX ZNF426 EYA3 ZBTB26 BDP1 TAF1L ATF2 ZNF689 ZNF551 TMF1 ELF1 NR2C2 ZBTB39 ZNF430 EPC1 SHPRH RBBP4 ADNP ZNF623 CLOCK NCOA2 ZNF121 ZNF81 GTF2A1 REL ETV3 MKL2 ZNF397 ZNF641 ZKSCAN1 ; POLR2I
AFF1_TF ; RBL2 ZKSCAN1 ; 
LEF1_TF ; EBF1 HEYL FOXF1 MEF2C HIC1 TGFB1I1 LDB2 TWIST1 PRRX2 ETV1 TCF4 ERG LZTS1 AEBP1 TBX5 CSDC2 PRRX1 NAP1L3 ; 
MAML3_TF ;  ; TEAD4
HMGB2_TF ; FOXM1 PTTG1 HMGN2 ESPL1 MCM5 MCM7 MCM6 CHAF1A MCM2 ZNF367 TIMELESS EZH2 WDHD1 KNTC1 WHSC1 DNMT1 ; 
HAND2_TF ; FOXF1 HIC1 MEOX2 TGFB1I1 MYOCD PRDM6 ZFPM2 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NAP1L3 ; 
TRIP13_TF ; RAD51 FOXM1 ESPL1 ZNF695 BRCA1 MCM7 MCM2 WDHD1 BRIP1 DNMT1 ; 
DAB2_TF ; PRRX1 ; 
BDP1_TF ; BARD1 GTF3C4 ZNF426 TAF1L ATF2 RLF REST NR2C2 BTAF1 SHPRH ZNF623 CLOCK ZNF121 NCOA2 GTF2A1 REL ETV3 ZNF641 ZKSCAN1 ; 
ANKRA2_TF ; MAML3 ZDHHC21 ; TEAD4
MEF2C_TF ; LYL1 TAL1 BCL6B EBF1 HEYL KLF9 SOX17 FOXF1 HIC1 MEOX2 TGFB1I1 FLI1 FHL5 LDB2 KLF2 LEF1 TCF4 ZFPM2 ERG TSHZ3 HAND2 LZTS1 TCF21 EBF3 CSDC2 NAP1L3 ; 
NR2F1_TF ; FOXF1 ; 
ANKRD32_TF ; BRCA1 TIMELESS MCM8 EZH2 WDHD1 KNTC1 WHSC1 BRIP1 BRCA2 RBL1 DNMT1 ; 
PRDM6_TF ; HAND2 TCF21 CSDC2 ; 
PDLIM4_TF ; PTRF ; 
IRF1_TF ; NMI ETV7 SLA2 CIITA MNDA SPI1 STAT4 TRIM22 TBX21 TFEC RUNX3 STAT1 FOXP3 ; 
PITX1_TF ; SOX7 ; 
EGR1_TF ; JUN ATF3 FOSB EGR3 ZFP36 FOS EGR2 ; 
NR3C1_TF ; STAT1 ; 
PPARGC1B_TF ; ELK4 ; 
EBF1_TF ; LYL1 TAL1 GATA6 BCL6B HEYL KLF9 PGR GLI2 SOX17 FOXF1 MSC MEF2C MEOX1 HIC1 MEOX2 TGFB1I1 FLI1 PTRF FHL5 MYOCD LDB2 KLF2 TWIST1 LEF1 TCF4 ZFPM2 ERG TSHZ3 HAND2 TWIST2 LZTS1 AEBP1 TCF21 EBF3 CSDC2 PRRX1 NAP1L3 ; 
PTTG1_TF ; MYBL2 MCM5 MCM7 HMGB2 MCM2 EZH2 ; 
MSX2_TF ; TLE2 TBX3 ; 
ZFP62_TF ; ZNF507 ZNF397 ZNF253 ZNF443 ; PTRF
IRF4_TF ; ZBTB32 SLA2 POU2F2 CIITA MNDA SPI1 EOMES STAT4 POU2AF1 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 ; 
FOXQ1_TF ; ZNF440 ZNF443 ; 
TFAP2A_TF ; HES2 ; 
HIVEP1_TF ; ZNF641 ; 
DEK_TF ; BRCA1 MCM6 MCM2 TIMELESS MCM4 MCM8 WDHD1 BRIP1 RBL1 DNMT1 ; 
ID4_TF ; ID3 SMAD6 ID2 ; 
SOX4_TF ; ZNF627 ZNF84 ; 
ZNF184_TF ; ZNF627 ZNF92 ZNF253 ZNF136 ; 
ZSCAN16_TF ; ZNF709 ZNF493 ZNF20 TBX3 ZNF253 ZNF84 ZNF443 ; SOX7
ZNRD1_TF ; SPOCD1 ; 
TCF19_TF ; E2F1 FOXM1 MCM5 BRCA1 MCM6 MCM2 ZNF367 MCM4 EZH2 WDHD1 KNTC1 WHSC1 BRIP1 DNMT1 ; 
NOTCH4_TF ; TAL1 BCL6B HEYL SOX17 FHL5 LDB2 ERG EBF3 ZNF423 ; 
ZBTB12_TF ; ZNF627 ; 
BRPF3_TF ; WHSC1L1 ZBTB39 EPC1 ADNP ZNF623 NCOA2 ETV3 ZNF641 ZKSCAN1 ; 
ETV7_TF ; IRF1 ; 
NFKBIE_TF ; RELB ; 
MCM3_TF ; CHAF1A ; 
BACH2_TF ; PRRX1 ; 
FHL5_TF ; EBF1 HEYL SOX17 MEF2C LDB2 ERG TCF21 EBF3 ; 
ASCC3_TF ; GTF2H3 GTF3C4 BBX CLOCK GTF2A1 ; SCAND1 ANKS3
TCF21_TF ; PGR SOX17 FOXF1 AFF3 HIC1 GLI1 MYOCD KLF2 LDB2 PRDM6 PEG3 HAND2 TBX5 CSDC2 NDN NAP1L3 ; 
TNFAIP3_TF ; NFKBIZ TFEC STAT1 IRF4 EGR2 ; 
SHPRH_TF ; GTF2H3 BARD1 GTF3C4 GTF2I VHL ZNF770 ZNF426 ZBTB26 DENND4A BDP1 TAF1L ATF2 PHF6 ZNF689 NFXL1 ZBTB6 ZNF551 TMF1 ZDHHC21 BRPF3 ELF1 REST NR2C2 BTAF1 ZNF420 ZNF236 ZBTB39 ZNF430 EPC1 RBL2 RBBP4 ADNP ZNF623 CLOCK ZNF507 NCOA2 ZNF121 ZNF81 ZNF41 GTF2A1 REL ETV3 MKL2 ZNF397 ZNF641 ZNF518A ZKSCAN1 ; DRAP1 POLR2I
ETV1_TF ; ZNF469 HIC1 TGFB1I1 CREB3L1 TWIST1 LEF1 PRRX2 GLIS2 TCF4 ZFPM2 AEBP1 CSDC2 PRRX1 ; 
MEOX2_TF ; HAND2 TWIST2 AEBP1 PRRX1 ; 
TWIST1_TF ; SNAI1 ZNF469 GLIS1 MSC HIC1 MEIS3 PTRF PRRX2 ZFPM2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
HOXA2_TF ; HOXA3 ; 
HOXA3_TF ; HOXA5 HOXA2 ; 
HOXA5_TF ; HOXA3 HOXA6 ; 
HOXA6_TF ; HOXA5 ; 
